z_minScore,z_maxScore,z_cluster,row_id,title_unfiltered,title_filtered,binder,wrapper,filler,size,country,length_fraction,length_float,ring_gauge,strength,rating,extract_vitola,extract_seed,extract_color,extract_region,extract_brand,extract_line,extract_size
0.9999981254576294,0.9999981254576294,149,149,romeo y julieta belicoso,romeo y julieta belicoso,cuba,cuba,cuba,figurado,cuba,5 1/2,5.5,52,medium,86,belicoso,"","","",romeo y julieta,"",""
0.0,0.9999981254576294,82,150,undercrown sun grown belicoso,undercrown sun grown belicoso,united states/connecticut habano,ecuadorian,nicaraguan,figurado,nicaraguan,6,6,52,medium,93,belicoso,sun grown,"","",undercrown,sun grown,belicoso
"","",153,153,la barba ricochet cru mexi-sol gran robusto,la barba ricochet cru mexi-sol gran,indonesian,mexico,"dominican republic, nicaraguan united states/penn. broadleaf",toro,dominican republic,5 1/2,5.5,54,medium-full,88,"","","","",la barba,ricochet cru mexi-sol,gran robusto
0.9996108872647176,0.9999981254576294,157,157,tatuaje reserva sw,tatuaje reserva sw,nicaraguan,ecuadorian,nicaraguan,churchill,united states,7,7,47,medium,89,"","","","",tatuaje,reserva,sw
0.9999365684039686,0.9999365684039686,158,158,new world toro redondo,new world  redondo,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6 1/2,6.5,55,medium-full,89,"","","","","","",""
0.9999981254576294,0.9999981254576294,160,160,trinidad topes,trinidad topes,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,56,medium-full,92,"","","","",trinidad,"",""
0.9999981254576294,0.9999981254576294,170,170,alec & bradley kintsugi robusto,alec & bradley kintsugi,"honduran, nicaraguan",honduran,"honduran, nicaraguan",robusto,honduran,5,5,50,medium-full,90,"","","","","","",""
0.9999981254576294,0.9999981254576294,172,172,macanudo inspirado green toro,macanudo inspirado green,indonesian,brazilian,"colombia, dominican republic",toro,dominican republic,6,6,50,full,91,"","","","",macanudo,inspirado green,toro
0.9999981254576294,0.9999981254576294,86,173,ramon allones perfectos exclusivo mexico,ramon allones perfectos exclusivo mexico,cuba,cuba,cuba,figurado,cuba,6 1/4,6.25,47,medium-full,92,"","","","",ramon allones,"",""
0.9999981254576294,0.9999981254576294,176,176,nat cicco aniversario 1965 liga no. 4 toro,nat cicco aniversario 1965 liga no. 4,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,52,medium-full,92,"","","","",nat cicco,aniversario 1965 liga no. 4,toro
0.9999981254576294,0.9999981254576294,186,186,h. upmann half corona,h. upmann half corona,cuba,cuba,cuba,odd,cuba,3 1/2,3.5,44,medium-full,88,"","","","",h. upmann,"",""
"","",188,188,regius sun grown grandido,regius sun grown grandido,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,47,full,85,"",sun grown,"","",regius,sun grown,grandido
0.9999981254576294,0.9999981254576294,189,189,davidoff nicaragua short corona,davidoff nicaragua short,nicaraguan,nicaraguan,nicaraguan,odd,dominican republic,3 3/4,3.75,46,medium-full,90,"","","","",davidoff,nicaragua,short corona
0.9999934171745454,0.9999934171745454,194,194,h. upmann by aj fernandez robusto,h. upmann by aj fernandez,nicaraguan,ecuadorian,"dominican republic, nicaraguan",robusto,nicaraguan,5,5,52,medium-full,90,"","","","",h. upmann,by aj fernandez,robusto
"","",196,196,eastern standard sungrown magnum,eastern standard sungrown magnum,ecuadorian,mexico,"dominican republic, mexico",grande,dominican republic,6,6,60,medium,87,"",sungrown,"","","","",""
"","",197,197,hr blue gordo,hr blue,nicaraguan,ecuadorian,"nicaraguan, united states/penn. broadleaf",grande,nicaraguan,6,6,60,medium-full,88,"","","","",hr,"",""
"","",203,203,padilla 88 aniversario toro,padilla 88 aniversario,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,52,medium-full,90,"","","","",padilla,88 aniversario,toro
0.9999981254576294,0.9999981254576294,209,209,ashton heritage puro sol churchill,ashton heritage puro sol,dominican republic,ecuadorian,dominican republic,churchill,dominican republic,6 3/4,6.75,48,medium-full,94,"","","","",ashton,heritage puro sol,churchill
0.9999981254576294,0.9999981254576294,31,215,h. upmann regalias,h. upmann regalias,cuba,cuba,cuba,petit corona,cuba,5 1/8,5.13,42,medium-full,93,"","","","",h. upmann,"",""
0.9999981254576294,0.9999981254576294,217,217,padron 1964 anniversary series soberano,padron 1964 anniversary  soberano,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,52,medium-full,90,"","","","",padron,1964 anniversary series,soberano
0.9999941117107126,0.9999981254576294,219,219,partagas serie d no. 5 (tubo),partagas serie d no. 5 (tubo),cuba,cuba,cuba,odd,cuba,4 3/8,4.38,50,medium-full,89,"","","","",partagas,serie d no. 5,(tubo)
0.9999579659775266,0.9999579659775266,222,222,alec bradley black market filthy hooligan barber pole toro,alec bradley black market filthy hooligan barber pole,ecuadorian,"honduran, nicaraguan","honduran, panama",toro,honduran,6,6,50,mild-medium,88,"","","","",alec bradley,black market filthy hooligan,barber pole toro
"","",225,225,aganorsa leaf rare leaf reserve titan,aganorsa leaf rare leaf reserve titan,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,mild-medium,87,"","","","",aganorsa,leaf rare leaf reserve,titan
0.9999981254576294,0.9999981254576294,226,226,partagas serie d no. 4,partagas serie d no. 4,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium,94,"","","","",partagas,serie d no.,4
0.9999981254576294,0.9999981254576294,231,231,montecristo 1935 anniversary nicaragua demi,montecristo 1935 anniversary nicaragua demi,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,5 1/2,5.5,46,medium-full,88,"","","","",montecristo,1935 anniversary nicaragua,demi
"","",235,235,mil dias mareva el xx,mil dias mareva el xx,nicaraguan,ecuadorian,"costa rica, nicaraguan, peru",petit corona,nicaraguan,5 1/8,5.13,42,medium-full,86,"","","","","","",""
"","",242,242,avo regional south,avo regional south,ecuadorian,ecuadorian,"dominican republic, honduran, peru",figurado,dominican republic,7,7,52,medium,89,"","","","",avo,regional,south
0.9079546418991723,0.9999981254576294,247,247,arturo fuente hemingway short story,arturo fuente hemingway short story,dominican republic,cameroon,dominican republic,figurado,dominican republic,4,4,49,medium,92,"","","","",arturo fuente,hemingway,short story
0.998307630261914,0.998307630261914,270,270,la flor dominicana double ligero maduro chiselito,la flor dominicana  ligero maduro chiselito,dominican republic,united states/connecticut broadleaf,dominican republic,figurado,dominican republic,5,5,44,medium-full,89,"","",maduro,"",la flor dominicana,double ligero,maduro chiselito
0.9024803081173064,0.9024803081173064,234,279,mil dias sublime,mil dias sublime,nicaraguan,ecuadorian,"costa rica, nicaraguan, peru",toro,nicaraguan,6,6,54,medium,87,"","","","","","",""
0.9999981254576294,0.9999981254576294,282,282,fuente fuente opusx double corona,fuente fuente opusx,dominican republic,dominican republic,dominican republic,double corona,dominican republic,7 5/8,7.63,49,medium-full,93,"","","","","","",""
0.9999981254576294,0.9999981254576294,283,283,herrera esteli connecticut broadleaf tienda exclusiva lancero,herrera esteli connecticut broadleaf tienda exclusiva,brazilian,united states/connecticut broadleaf,nicaraguan,panetela,nicaraguan,7,7,38,medium-full,89,"",broadleaf connecticut,"",esteli,herrera esteli,"",""
0.9999981254576294,0.9999981254576294,284,284,psyko seven nicaragua robusto,psyko seven nicaragua,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,50,mild-medium,89,"","","","",psyko seven,nicaragua,robusto
"","",285,285,padron 1964 anniversary series a maduro,padron 1964 anniversary  a maduro,nicaraguan,nicaraguan,nicaraguan,double corona,nicaraguan,8 1/4,8.25,50,medium-full,93,"","",maduro,"",padron,1964 anniversary series,a maduro
0.6307690304640792,0.9999981254576294,293,293,joya de nicaragua antano 1970 belicoso,joya de nicaragua antano 1970 belicoso,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6,6,54,medium-full,89,belicoso,"","","",joya de nicaragua,antano 1970,belicoso
0.9999981254576294,0.9999981254576294,298,298,ramon allones specially selected,ramon allones specially selected,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,full,84,"","","","",ramon allones,"",""
0.0,0.9961731782270589,304,304,avo classic maduro no. 3,avo classic maduro no. 3,dominican republic,united states/connecticut broadleaf,dominican republic,double corona,dominican republic,7 1/2,7.5,50,medium,89,"","",maduro,"",avo,classic,maduro no. 3
0.9999985925047421,0.9999985925047421,307,307,inch colorado by e.p. carrillo no. 58,inch colorado by e.p. carrillo no. 58,nicaraguan,ecuadorian,"dominican republic, nicaraguan",double corona,dominican republic,8,8,58,medium-full,88,"","",colorado,"","","",""
0.0,0.9999981254576294,65,309,cle 25th anniversary 60x6,cle 25th anniversary 60x6,honduran,honduran,honduran,grande,honduran,6,6,60,medium,90,"","","","",cle,25th anniversary,60x6
"","",312,312,zino platinum crown series 2020 gran robusto,zino platinum crown  2020 gran,honduran,ecuadorian,"dominican republic, honduran",grande,honduran,5,5,60,medium,91,"","","","",zino,platinum crown series,2020 gran robusto
0.9591526632689034,0.9591526632689034,269,321,charter oak habano toro,charter oak habano,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,52,medium-full,88,"",habano,"","","","",""
0.7352919531887787,0.7352919531887787,323,323,charter oak habano rothschild,charter oak habano,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,4 1/2,4.5,50,medium,87,"",habano,"","","","",""
"","",326,326,flor del valle sky flower lancero,flor del valle sky flower,nicaraguan,nicaraguan,nicaraguan,panetela,nicaraguan,7,7,40,medium,88,"","","","","","",""
0.9999981254576294,0.9999981254576294,172,327,macanudo inspirado green toro,macanudo inspirado green,indonesian,brazilian,"colombia, dominican republic",toro,dominican republic,6,6,50,full,91,"","","","",macanudo,inspirado green,toro
"","",335,335,stallone alazan corojo torpedo,stallone alazan corojo torpedo,ecuadorian,brazilian,nicaraguan,figurado,nicaraguan,6 1/2,6.5,52,medium,87,torpedo,corojo,"","","","",""
0.9999981254576294,0.9999981254576294,338,338,perla del mar corojo corona gorda,perla del mar corojo,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,5 1/2,5.5,46,medium-full,90,"",corojo,"","",perla del mar,corojo,corona gorda
0.9807275099566922,0.9999981254576294,340,340,ramon allones small club corona,ramon allones small club corona,cuba,cuba,cuba,petit corona,cuba,4 3/8,4.38,42,medium-full,92,"","","","",ramon allones,"",""
"","",350,350,my father no. 5,my father no. 5,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,56,medium,88,"","","","",my father,no.,5
"","",352,352,cao bones matador,cao bones matador,united states/connecticut shade,united states/connecticut broadleaf,"dominican republic, honduran, nicaraguan",churchil,nicaraguan,7 1/4,7.25,54,medium,87,"","","","",cao,"",""
0.9999981254576294,0.9999981254576294,358,358,fuente fuente opusx petit lancero,fuente fuente opusx,dominican republic,dominican republic,dominican republic,figurado,dominican republic,6 1/4,6.25,39,medium-full,94,"","","","","","",""
0.917556464547403,0.917556464547403,360,360,intemperance ec xviii virtue,intemperance ec xviii virtue,indonesian,ecuadorian,"dominican republic, nicaraguan",robusto,nicaraguan,4 1/2,4.5,52,medium,85,"","","","","","",""
0.0,0.7273389705203026,362,362,fratello navetta inverso robusto,fratello navetta inverso,ecuadorian,nicaraguan,dominican republic nicaraguan,toro,nicaraguan,5 1/2,5.5,54,medium,88,"","","","",fratello,navetta inverso,robusto
0.9962807183170715,0.9999996024143644,368,368,gilberto oliva reserva blanc churchill,gilberto oliva reserva blanc,ecuadorian,ecuadorian,nicaraguan,churchill,nicaraguan,7,7,50,mild,86,"","","","","","",""
0.4630230206217656,0.9996108872647176,369,369,san cristobal monumento,san cristobal monumento,nicaraguan,ecuadorian,nicaraguan,figurado,nicaraguan,7 1/4,7.25,49,medium-full,91,"","","","",san cristobal,"",""
"","",373,373,muwat 6x60,muwat 6x60,ecuadorian,mexico,brazilian,grande,nicaraguan,6,6,60,medium-full,89,"","","","","","",""
0.0,0.7337043209815302,40,374,undercrown shade churchill,undercrown shade,ecuadorian,ecuadorian,"dominican republic, nicaraguan",churchill,nicaraguan,7,7,48,mild-medium,89,"",shade,"","",undercrown,shade,churchill
0.9999981254576294,0.9999981254576294,378,378,rocky patel world championship robusto,rocky patel world championship,nicaraguan,mexico,"honduran, nicaraguan",robusto,nicaraguan,5,5,50,medium-full,88,"","","","",rocky patel,world championship,robusto
0.9999981254576294,0.9999981254576294,380,380,partagas corona senior (tubo),partagas corona senior (tubo),cuba,cuba,cuba,corona,cuba,5 1/4,5.25,42,medium,89,"","","","",partagas,corona senior,(tubo)
0.8064312232852399,0.9999981254576294,386,386,hoyo de monterrey epicure no. 2,hoyo de monterrey epicure no. 2,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium,93,"","","","",hoyo de monterrey,epicure no.,2
0.9999981254576294,0.9999981254576294,387,387,e.p. carrillo pledge sojourn,e.p. carrillo pledge sojourn,ecuadorian,united states/connecticut habano,nicaraguan,toro,dominican republic,6,6,52,medium-full,91,"","","","",e.p. carrillo,pledge,sojourn
0.9999989080786924,0.9999989080786924,389,389,cuevas reserva maduro torpedo,cuevas reserva maduro torpedo,dominican republic,mexico,"do. rep., nicaraguan, united states/penn. broadleaf",figurado,dominican republic,6 1/4,6.25,52,medium-full,87,torpedo,"",maduro,"","","",""
0.9999981254576294,0.9999981254576294,392,392,cohiba siglo vi,cohiba siglo vi,cuba,cuba,cuba,toro,cuba,5 7/8,5.88,52,medium-full,93,"","","","",cohiba,siglo,vi
0.9999999766744739,0.9999999766744739,397,397,nat cicco casino real double toro,nat cicco casino real,nicaraguan,ecuadorian,nicaraguan,grande,nicaraguan,6,6,60,medium-full,92,"","","","",nat cicco,casino real double,toro
0.9941862766952484,0.9999981254576294,399,399,oneoff julieta,oneoff julieta,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,47,medium,91,"","","","",oneoff,"",""
0.9793594460738125,0.9999981254576294,400,400,la flor dominicana coronado double toro,la flor dominicana coronado,dominican republic,nicaraguan,dominican republic,churchill,dominican republic,7,7,54,mild-medium,86,"","","","",la flor dominicana,coronado double,toro
0.9999981254576294,0.9999981254576294,409,409,rocky patel quarter century toro,rocky patel quarter century,honduran,mexico,"nicaraguan, n/a",toro,nicaraguan,6 1/2,6.5,52,medium,88,"","","","",rocky patel,quarter century,toro
0.0,0.9570162928148325,410,410,rocky patel quarter century sixty,rocky patel quarter century sixty,honduran,mexico,"nicaraguan, n/a",grande,nicaraguan,6,6,60,medium,87,"","","","",rocky patel,quarter century,sixty
"","",413,413,la aurora 107 nicaragua toro,la aurora 107 nicaragua,nicaraguan,nicaraguan,nicaraguan,toro,dominican republic,5 1/2,5.5,54,medium-full,90,"","","","",la aurora,107 nicaragua,toro
0.9999981254576294,0.9999981254576294,421,421,oliva serie v melanio churchill,oliva  v melanio,nicaraguan,ecuadorian,nicaraguan,churchill,nicaraguan,7,7,50,"",95,"","","","",oliva,serie v melanio,churchill
0.9999922237841087,0.9999981254576294,425,425,la mission l'atelier 1959,la mission l'atelier 1959,nicaraguan,mexico,nicaraguan,robusto,nicaraguan,4 3/4,4.75,52,"",96,"","","","","","",""
0.9999981254576294,0.9999981254576294,427,427,fuente fuente opusx double robusto,fuente fuente opusx,dominican republic,dominican republic,dominican republic,toro,dominican republic,5 3/4,5.75,52,"",97,"","","","","","",""
0.9999981254576294,0.9999981254576294,430,430,camacho nicaragua robusto,camacho nicaragua,honduran,ecuadorian,"dominican republic, honduran, nicaraguan",robusto,honduran,5,5,52,"",94,"","","","",camacho,nicaragua,robusto
0.9999981254576294,0.9999981254576294,445,445,juan lopez punto 55 exclusivo francia,juan lopez punto 55 exclusivo francia,cuba,cuba,cuba,robusto,cuba,5 1/8,5.13,55,medium-full,94,"","","","",juan lopez,"",""
"","",447,447,tatuaje negociant monopole no. 3,tatuaje negociant monopole no. 3,"mexico, nicaraguan",ecuadorian,nicaraguan,toro,nicaraguan,6 1/4,6.25,48,medium,91,"","","","",tatuaje,negociant monopole no.,3
"","",450,450,arturo fuente don carlos eye of the shark,arturo fuente don carlos eye of the shark,dominican republic,cameroon,dominican republic,figurado,dominican republic,5 1/4,5.25,50,medium,95,"","","","",arturo fuente,don carlos,eye of the shark
0.9469726137859191,0.9999981254576294,453,453,aladino cameroon robusto,aladino cameroon,honduran,honduran,honduran,robusto,honduran,5,5,52,medium,89,"",cameroon,"","",aladino,cameroon,robusto
0.9999981254576294,0.9999981254576294,455,455,flor de las antillas toro grande,flor de las antillas,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,medium,86,"","","","",flor de las antillas,toro,grande
0.9999945101397438,0.9999945101397438,456,456,new world cameroon churchill,new world cameroon,nicaraguan,cameroon,nicaraguan,churchill,nicaraguan,7,7,48,medium,87,"",cameroon,"","","","",""
"","",458,458,herrera esteli norteno short corona gorda,herrera esteli norteno short,honduran,mexico,nicaraguan,robusto,nicaraguan,4 3/4,4.75,48,medium-full,86,"","","",esteli,herrera esteli,norteno,short corona gorda
"","",460,460,patoro brazil belicoso,patoro brazil belicoso,dominican republic,brazilian,dominican republic,figurado,dominican republic,6,6,50,medium-full,85,belicoso,"","","",patoro,"",""
0.9999975318270776,0.9999975318270776,162,462,muwat bait fish,muwat bait fish,ecuadorian,mexico,brazilian,odd,nicaraguan,4,4,44,medium-full,89,"","","","","","",""
0.9999981254576294,0.9999981254576294,464,464,perdomo reserve 10th anniversary sun grown torpedo,perdomo reserve 10th anniversary sun grown torpedo,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,7,7,54,medium-full,89,torpedo,sun grown,"","",perdomo,reserve 10th anniversary sun grown,torpedo
0.9999933687179994,0.9999933687179994,467,467,avo syncro nicaragua short robusto,avo syncro nicaragua short,dominican republic,ecuadorian,"dominican republic, nicaraguan, peru",odd,dominican republic,4,4,52,medium-full,89,"","","","",avo,syncro nicaragua,short robusto
0.998307630261914,0.9999981254576294,270,471,la flor dominicana double ligero chiselito,la flor dominicana  ligero chiselito,dominican republic,ecuadorian,dominican republic,figurado,dominican republic,5,5,44,medium-full,89,"","","","",la flor dominicana,double ligero,chiselito
0.9999981254576294,0.9999981254576294,472,472,nub cameroon 358,nub cameroon 358,nicaraguan,cameroon,nicaraguan,odd,nicaraguan,3 3/4,3.75,58,medium-full,87,"",cameroon,"","",nub,cameroon,358
0.9999638174956159,0.9999638174956159,486,486,inch natural by e.p. carrillo no. 70,inch natural by e.p. carrillo no. 70,nicaraguan,ecuadorian,"dominican republic, nicaraguan",grande,dominican republic,7,7,70,medium,86,"","",natural,"","","",""
"","",487,487,vegafina magnum,vegafina magnum,indonesian,ecuadorian,"colombia, dominican republic, honduran",grande,dominican republic,6,6,60,mild-medium,86,"","","","",vegafina,"",""
"","",489,489,san lotano dominicano magnum,san lotano dominicano magnum,dominican republic,brazilian,"dominican republic, nicaraguan",grande,dominican republic,6 1/4,6.25,60,medium-full,88,"","","","",san lotano,dominicano,magnum
0.0,0.9999981254576294,410,494,rocky patel a.l.r. second edition sixty,rocky patel a.l.r. second edition sixty,nicaraguan,mexico,nicaraguan,grande,nicaraguan,6,6,60,medium,91,"","","","",rocky patel,a.l.r. second edition,sixty
0.9807275099566922,0.9999981254576294,495,495,casa magna colorado torito,casa magna colorado torito,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,4 3/4,4.75,60,medium-full,86,"","",colorado,"",casa magna,colorado,torito
"","",497,497,pichardo clasico toro,pichardo clasico,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6 1/2,6.5,50,medium,93,"","","","",pichardo,"",""
0.0,0.9999981254576294,180,502,romeo y julieta 1875 connecticut nicaragua churchill,romeo y julieta 1875 connecticut nicaragua,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,mild-medium,90,"",connecticut,"","",romeo y julieta,1875 connecticut nicaragua,churchill
