z_minScore,z_maxScore,z_cluster,row_id,title_unfiltered,title_filtered,binder,wrapper,filler,size,country,length_fraction,length_float,ring_gauge,strength,rating,extract_vitola,extract_seed,extract_color,extract_region,extract_brand,extract_line,extract_size
0.9994780875772484,0.9994780875772484,1481,1481,fratello navetta gordo enterprise,fratello navetta  enterprise,dominican republic,ecuadorian,nicaraguan,grande,nicaraguan,6,6,60,medium-full,86,"","","","",fratello,navetta,gordo enterprise
0.0,0.9999981254576294,354,1484,aging room quattro nicaragua maestro,aging room quattro nicaragua maestro,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6,6,52,medium-full,94,"","","","",aging room,quattro nicaragua,maestro
0.6992356985598133,0.9999981254576294,1322,1486,la barba red 54 x 6,la barba red 54 x 6,dominican republic,dominican republic,dominican republic,toro,dominican republic,6,6,54,full,82,"","","","",la barba,red,54 x 6
0.9999981254576294,0.9999981254576294,1493,1493,bolivar soberano edicion limitada 2018,bolivar soberano edicion limitada 2018,cuba,cuba,cuba,toro,cuba,5 1/2,5.5,54,medium-full,90,"","","","",bolivar,"",""
0.0,0.9999981254576294,36,1495,oliva serie v melanio torpedo,oliva  v melanio torpedo,nicaraguan,ecuadorian,nicaraguan,figurado,nicaraguan,6 1/2,6.5,52,medium-full,92,torpedo,"","","",oliva,serie v melanio,torpedo
0.9999981254576294,0.9999981254576294,1015,1498,hoyo de monterrey  le hoyo de rio seco,hoyo de monterrey  le hoyo de rio seco,cuba,cuba,cuba,toro,cuba,5 1/2,5.5,56,medium,94,"","","","",hoyo de monterrey,le hoyo de,rio seco
0.9999981254576294,0.9999981254576294,1499,1499,alec bradley fine & rare jrs 10=(86) gran toro,alec bradley fine & rare jrs 10=(86) gran,"honduran, nicaraguan",honduran,"honduran, nicaraguan",toro,honduran,6 1/2,6.5,56,medium-full,91,"","","","",alec bradley,fine & rare jrs 10=(86),gran toro
0.9999981254576294,0.9999981254576294,1256,1501,cohiba macassar double corona,cohiba macassar,united states/connecticut broadleaf,united states/connecticut habano,"dominican republic, nicaraguan",churchill,dominican republic,7 1/4,7.25,54,medium-full,89,"","","","",cohiba,macassar,double corona
"","",1505,1505,timeless panamericana gordo,timeless panamericana,nicaraguan,ecuadorian,"costa rica, nicaraguan",grande,nicaraguan,6,6,60,medium,88,"","","","","","",""
0.9999981254576294,0.9999981254576294,1493,1509,bolivar soberano edicion limitada 2018,bolivar soberano edicion limitada 2018,cuba,cuba,cuba,toro,cuba,5 1/2,5.5,54,medium-full,90,"","","","",bolivar,"",""
"","",1522,1522,vega magna robusto,vega magna,dominican republic,ecuadorian,dominican republic,toro,dominican republic,5 1/2,5.5,54,medium-full,86,"","","","","","",""
"","",1525,1525,aganorsa leaf signature selection corona gorda,aganorsa leaf signature selection,nicaraguan,nicaraguan,nicaraguan,corona,nicaraguan,6,6,44,medium-full,91,"","","","",aganorsa,leaf signature selection,corona gorda
"","",1527,1527,aganorsa leaf signature selection belicoso,aganorsa leaf signature selection belicoso,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/4,6.25,52,medium,91,belicoso,"","","",aganorsa,leaf signature selection,belicoso
0.0,0.6606673819148243,565,1530,aging room quattro nicaragua vibrato,aging room quattro nicaragua vibrato,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,54,medium,91,"","","","",aging room,quattro nicaragua,vibrato
0.9999981254576294,0.9999981254576294,128,1532,punch punch 48,punch punch 48,cuba,cuba,cuba,toro,cuba,5 1/2,5.5,48,medium,92,"","","","",punch,"",""
"","",1535,1535,arturo fuente hemingway work of art maduro,arturo fuente hemingway work of art maduro,dominican republic,united states/connecticut broadleaf,dominican republic,figurado,dominican republic,4 7/8,4.88,60,medium-full,92,"","",maduro,"",arturo fuente,hemingway work of art,maduro
0.9999981254576294,0.9999981254576294,1536,1536,padilla criollo '98 robusto,padilla criollo '98,nicaraguan,honduran,nicaraguan,robusto,honduran,5,5,54,medium,90,"",criollo,"","",padilla,criollo '98,robusto
"","",1541,1541,serino taino robusto,serino taino,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,50,medium-full,89,"","","","",serino,taino,robusto
0.9999981254576294,0.9999981254576294,1554,1554,laranja reserva lancero,laranja reserva,nicaraguan,brazilian,nicaraguan,panetela,nicaraguan,7 1/2,7.5,38,medium-full,91,"","","","",laranja,reserva,lancero
0.9999981254576294,0.9999981254576294,249,1556,montecristo double edmundo,montecristo double edmundo,cuba,cuba,cuba,toro,cuba,6 1/4,6.25,50,medium-full,89,"","","","",montecristo,double,edmundo
0.9999981254576294,0.9999981254576294,1561,1561,tatuaje fausto ft114 short robusto,tatuaje fausto ft114 short,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,4 1/2,4.5,52,medium-full,91,"","","","",tatuaje,fausto,ft114 short robusto
0.9999981254576294,0.9999981254576294,1571,1571,ashton cabinet selection no. 8,ashton cabinet selection no. 8,dominican republic,united states/connecticut shade,dominican republic,churchill,dominican republic,7,7,49,mild-medium,90,"","","","",ashton,cabinet selection no.,8
0.9999981254576294,0.9999981254576294,1574,1574,cain f lancero,cain f,nicaraguan,nicaraguan,nicaraguan,panetela,nicaraguan,7,7,38,full,85,"","","","",cain,f,lancero
"","",1584,1584,la palina collection mr. sam lancero,la palina collection mr. sam,nicaraguan,ecuadorian,nicaraguan,panetela,united states,7,7,38,medium-full,89,"","","","",la palina,collection mr. sam,lancero
0.9999981254576294,0.9999981254576294,1586,1586,romeo y julieta tacos edicion limitada 2018,romeo y julieta tacos edicion limitada 2018,cuba,cuba,cuba,churchill,cuba,6 5/8,6.63,49,medium-full,84,"","","","",romeo y julieta,"",""
0.9999981254576294,0.9999981254576294,1587,1587,long live the king my style is jalapeno,long live the king my style is jalapeno,dominican republic,dominican republic,"dominican republic, peru, nicaraguan",panetela,dominican republic,7 1/4,7.25,40,medium,88,"","","","","","",""
0.9725017358186653,0.9999981254576294,1590,1590,cuesta-rey centro fino sungrown pyramid no. 9,cuesta-rey centro fino sungrown pyramid no. 9,dominican republic,ecuadorian,dominican republic,figurado,dominican republic,6 1/4,6.25,52,medium-full,90,"",sungrown,"","","","",""
0.9999906362340466,0.9999981254576294,302,1591,e.p. carrillo new wave connecticut gran via,e.p. carrillo new wave connecticut gran via,nicaraguan,ecuadorian,"dominican republic, nicaraguan",churchill,dominican republic,7,7,49,mild-medium,86,"",connecticut,"","",e.p. carrillo,new wave connecticut,gran via
0.9999981254576294,0.9999981254576294,8,1592,joya de nicaragua antano 1970 machito,joya de nicaragua antano 1970 machito,nicaraguan,nicaraguan,nicaraguan,petit corona,nicaraguan,4 3/4,4.75,42,medium-full,86,"","","","",joya de nicaragua,antano 1970,machito
0.8782417251230742,0.9999981254576294,564,1593,nub cameroon 466bpt,nub cameroon 466bpt,nicaraguan,cameroon,nicaraguan,figurado,nicaraguan,4,4,66,medium-full,86,"",cameroon,"","",nub,cameroon,466bpt
0.999996677178687,0.9999981254576294,1596,1596,flores y rodriguez connecticut valley reserve belicoso,flores y rodriguez connecticut valley reserve belicoso,"ecuadorian, nicaraguan",united states/connecticut broadleaf,"dominican republic, nicaraguan",figurado,dominican republic,5 1/2,5.5,54,medium-full,90,belicoso,connecticut,"","","","",""
0.917556464547403,0.917556464547403,360,1599,intemperance ba xxi avarice,intemperance ba xxi avarice,indonesian,brazilian,"nicaraguan, dominican republic",robusto,nicaraguan,4 1/2,4.5,52,medium-full,90,"","","","","","",""
0.9999917660663129,0.9999981254576294,1601,1601,ashton estate sun grown 21-year salute,ashton estate sun grown 21-year salute,dominican republic,dominican republic,dominican republic,robusto,dominican republic,5 1/4,5.25,52,mild-medium,88,"",sun grown,"","",ashton,estate sun grown,21-year salute
0.9999981254576294,0.9999981254576294,1602,1602,partagas legend toro leyenda,partagas legend  leyenda,honduran,united states/connecticut broadleaf,dominican republic,toro,dominican republic,6 1/4,6.25,54,medium,86,"","","","",partagas,legend,toro leyenda
0.9999981254576294,0.9999981254576294,1461,1609,e.p. carrillo inch ringmaster no. 6,e.p. carrillo inch ringmaster no. 6,nicaraguan,nicaraguan,nicaraguan,grande,dominican republic,6 1/2,6.5,64,medium,88,"","","","",e.p. carrillo,inch ringmaster no.,6
"","",1610,1610,e.p. carrillo inch ringmaster no. 5,e.p. carrillo inch ringmaster no. 5,nicaraguan,nicaraguan,nicaraguan,grande,dominican republic,5 3/8,5.38,64,medium-full,84,"","","","",e.p. carrillo,inch ringmaster no.,5
"","",1611,1611,intemperance ba xxi a.w.s. iv,intemperance ba xxi a.w.s. iv,indonesian,brazilian,"nicaraguan, dominican republic",lonsdale,nicaraguan,6 1/4,6.25,44,full,86,"","","","","","",""
0.9889108514479904,0.9999981254576294,1615,1615,arturo fuente hemingway work of art,arturo fuente hemingway work of art,dominican republic,cameroon,dominican republic,figurado,dominican republic,4 7/8,4.88,60,medium-full,94,"","","","",arturo fuente,hemingway,work of art
0.9999981254576294,0.9999981254576294,1619,1619,my father la opulencia toro,my father la opulencia,nicaraguan,mexico,nicaraguan,toro,nicaraguan,6,6,54,medium-full,95,"","","","",my father,la opulencia,toro
0.0,0.9999981254576294,599,1622,micallef reserva limitada privada,micallef reserva limitada privada,nicaraguan,mexico,"honduran, dominican republic, peru",churchill,nicaraguan,7,7,52,medium-full,93,"","","","",micallef,"",""
0.9999981254576294,0.9999981254576294,1625,1625,tatuaje fausto ft153 toro,tatuaje fausto ft153,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,50,full,93,"","","","",tatuaje,fausto,ft153 toro
0.0,0.9999981254576294,1626,1626,la flor dominicana double ligero chisel,la flor dominicana  ligero chisel,dominican republic,ecuadorian,dominican republic,figurado,dominican republic,6,6,54,full,93,"","","","",la flor dominicana,double ligero,chisel
0.9999981254576294,0.9999981254576294,1629,1629,montecristo nicaragua series robusto,montecristo nicaragua,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,54,medium-full,93,"","","","",montecristo,nicaragua series,robusto
0.9999981254576294,0.9999981254576294,1630,1630,ashton virgin sun grown pegasus,ashton virgin sun grown pegasus,dominican republic,ecuadorian,dominican republic,robusto,dominican republic,5,5,54,full,87,"",sun grown,"","",ashton,virgin sun grown,pegasus
0.9999981254576294,0.9999981254576294,1632,1632,ramon allones by aj fernandez churchill,ramon allones by aj fernandez,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,full,92,"","","","",ramon allones,by aj fernandez,churchill
0.9999981254576294,0.9999981254576294,1633,1633,plasencia cosecha 146 san luis,plasencia cosecha 146 san luis,nicaraguan,honduran,"nicaraguan, honduran",toro,honduran,5 3/4,5.75,54,medium-full,92,"","","","",plasencia,cosecha 146 san,luis
"","",1638,1638,mqba nikka,mqba nikka,ecuadorian,ecuadorian,ecuadorian,lonsdale,costa rica,6 1/2,6.5,42,mild-medium,86,"","","","","","",""
0.9976370874651629,0.9999959041734965,1649,1649,"\"arturo fuente king \"\"t\"\" (tubo)\"","\"arturo fuente king \"\"t\"\" ()\"",dominican republic,united states/connecticut shade,dominican republic,churchill,dominican republic,7,7,49,mild,87,"","","","",arturo fuente,"\"king \"\"t\"\"\"",(tubo)
"","",1651,1651,rocky patel 15th anniversary sixty,rocky patel 15th anniversary sixty,nicaraguan,ecuadorian,nicaraguan,grande,nicaraguan,6,6,60,medium-full,88,"","","","",rocky patel,15th anniversary,sixty
0.9999981254576294,0.9999981254576294,586,1654,illusione haut 10 churchill,illusione haut 10,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,6 3/4,6.75,48,mild-medium,90,"","","","",illusione,haut 10,churchill
0.9999917660663129,0.9999981254576294,1655,1655,ashton estate sun grown 20-year salute,ashton estate sun grown 20-year salute,dominican republic,dominican republic,dominican republic,churchill,dominican republic,6 3/4,6.75,49,medium,90,"",sun grown,"","",ashton,estate sun grown,20-year salute
0.9999914402988597,0.9999981254576294,852,1657,plasencia cosecha 146 san agustin,plasencia cosecha 146 san agustin,nicaraguan,honduran,"nicaraguan, honduran",figurado,honduran,6 1/4,6.25,52,medium,89,"","","","",plasencia,cosecha 146 san,agustin
0.9999981254576294,0.9999981254576294,1662,1662,room101 farce it is a magnum,room101 farce it is a magnum,indonesian,ecuadorian,"united states/penn. broadleaf, dominican republic, nicaraguan, ecuadorian",grande,dominican republic,6 1/2,6.5,60,medium-full,92,"","","","",room101,farce it is a,magnum
0.9999981254576294,0.9999981254576294,700,1665,montecristo linea 1935 maltes,montecristo linea 1935 maltes,cuba,cuba,cuba,toro,cuba,6,6,53,medium,89,"","","","",montecristo,linea 1935,maltes
0.9999981254576294,0.9999981254576294,1676,1676,san cristobal de la habana la punta,san cristobal de la habana la punta,cuba,cuba,cuba,figurado,cuba,5 1/2,5.5,52,medium,92,"","","","",san cristobal,de la habana la,punta
0.0,0.9999981254576294,570,1680,villiger san'doro claro robusto,villiger san'doro claro,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,50,mild-medium,88,"","",claro,"",villiger,san'doro claro,robusto
0.9999807327379917,0.9999981254576294,184,1682,la aurora 1903 cameroon churchill,la aurora 1903 cameroon,ecuadorian,cameroon,"dominican republic, nicaraguan",churchill,dominican republic,7,7,47,medium,91,"",cameroon,"","",la aurora,1903 cameroon,churchill
0.9999981254576294,0.9999981254576294,402,1684,montecristo no. 3,montecristo no. 3,cuba,cuba,cuba,corona,cuba,5 5/8,5.63,42,medium,90,"","","","",montecristo,no.,3
0.8451615400818389,0.9315685663478179,65,1685,cle connecticut 60x6,cle connecticut 60x6,honduran,ecuadorian,"honduran, peru, nicaraguan",grande,honduran,6,6,60,medium,91,"",connecticut,"","",cle,"",""
0.0,0.9999981254576294,403,1686,la flor dominicana ligero oscuro natural cabinet l-500,la flor dominicana ligero oscuro natural cabinet l-500,dominican republic,ecuadorian,dominican republic,grande,dominican republic,5 3/4,5.75,60,medium-full,86,"","",oscuro natural,"",la flor dominicana,ligero oscuro natural cabinet,l-500
0.5792595556234341,0.7162504144680852,1689,1689,kristoff san andres 660,kristoff san andres 660,ecuadorian,mexico,nicaraguan,grande,dominican republic,6,6,60,medium-full,84,"","","",san andres,kristoff,san andres,660
0.9999981254576294,0.9999981254576294,1690,1690,montecristo white vintage connecticut no. 3,montecristo white vintage connecticut no. 3,nicaraguan,united states/connecticut shade,"dominican republic, nicaraguan, peru",corona,dominican republic,5 1/2,5.5,44,mild,85,"",connecticut,"","",montecristo,white vintage connecticut no.,3
"","",1695,1695,serino royale connecticut churchill,serino royale connecticut,nicaraguan,ecuadorian,nicaraguan,churchill,nicaraguan,7,7,50,mild-medium,90,"",connecticut,"","",serino,royale connecticut,churchill
0.9999981254576294,0.9999981254576294,182,1699,my father le bijou 1922 petit robusto,my father le bijou 1922,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,4 1/2,4.5,50,medium-full,89,"","","","",my father,le bijou 1922,petit robusto
0.9999981254576294,0.9999981254576294,1709,1709,pdr 1878 capa sun grown double magnum,pdr 1878 capa sun grown  magnum,dominican republic,ecuadorian,dominican republic,grande,dominican republic,6,6,60,medium-full,87,"",sun grown,"","",pdr,1878 capa,sun grown double magnum
0.9999940602236813,0.9999940602236813,624,1710,highclere castle robusto,highclere castle,brazilian,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,50,mild-medium,89,"","","","","","",""
"","",1712,1712,herrera esteli miami piramide fino,herrera esteli miami piramide fino,ecuadorian,ecuadorian,"dominican republic, nicaraguan",figurado,united states,6 1/2,6.5,54,medium,90,piramide,"","",esteli,herrera esteli,miami,piramide fino
0.9999981254576294,0.9999981254576294,441,1715,herrera esteli miami short corona gorda,herrera esteli miami short,ecuadorian,ecuadorian,"dominican republic, nicaraguan",toro,united states,5 3/4,5.75,48,medium-full,89,"","","",esteli,herrera esteli,miami,short corona gorda
"","",1716,1716,herrera esteli miami robusto grande,herrera esteli miami,ecuadorian,ecuadorian,"dominican republic, nicaraguan",robusto,united states,5,5,50,medium-full,91,"","","",esteli,herrera esteli,miami,robusto grande
0.9999981254576294,0.9999981254576294,1717,1717,rocky patel tavicusa robusto,rocky patel tavicusa,nicaraguan,mexico,nicaraguan,toro,nicaraguan,5 1/2,5.5,50,medium-full,89,"","","","",rocky patel,tavicusa,robusto
0.9999981254576294,0.9999981254576294,1718,1718,padron family reserve no. 46 natural,padron family reserve no. 46 natural,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,5 1/2,5.5,56,medium,89,"","",natural,"",padron,family reserve no. 46,natural
0.9999981254576294,0.9999981254576294,1724,1724,micallef gomez sanchez 1ra generacion leyenda no. 1,micallef gomez sanchez 1ra generacion leyenda no. 1,nicaraguan,ecuadorian,"nicaraguan, dominican republic, honduran",figurado,nicaraguan,7 1/2,7.5,54,medium-full,92,"","","","",micallef,"",""
0.9999981254576294,0.9999981254576294,1727,1727,quai d'orsay no. 50,quai d'orsay no. 50,cuba,cuba,cuba,odd,cuba,4 3/8,4.38,50,medium,88,"","","","","","",""
"","",1729,1729,tatuaje fausto ft166 short churchill,tatuaje fausto ft166 short,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6 1/2,6.5,48,medium-full,89,"","","","",tatuaje,fausto,ft166 short churchill
0.9999981254576294,0.9999981254576294,1625,1730,tatuaje fausto ft153 toro,tatuaje fausto ft153,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,50,full,92,"","","","",tatuaje,fausto,ft153 toro
"","",1732,1732,tatuaje fausto ft127 robusto,tatuaje fausto ft127,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,54,medium-full,87,"","","","",tatuaje,fausto,ft127 robusto
0.9999981254576294,0.9999981254576294,1561,1733,tatuaje fausto ft114 short robusto,tatuaje fausto ft114 short,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,4 1/2,4.5,52,medium-full,91,"","","","",tatuaje,fausto,ft114 short robusto
0.9941862766952484,0.9999981254576294,399,1738,oneoff julieta,oneoff julieta,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,47,medium-full,88,"","","","",oneoff,"",""
0.9807275099566922,0.9999679676544037,147,1741,oneoff corona gorda,oneoff,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,5 3/8,5.38,46,medium-full,88,"","","","",oneoff,"",""
0.9999981254576294,0.9999981254576294,851,1748,montecristo nicaragua series churchill,montecristo nicaragua,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,56,medium,88,"","","","",montecristo,nicaragua series,churchill
"","",1752,1752,la aurora 1962 corojo robusto,la aurora 1962 corojo,ecuadorian,dominican republic,"dominican republic, nicaraguan",robusto,dominican republic,5,5,50,medium,87,"",corojo,"","",la aurora,1962 corojo,robusto
0.9999981254576294,0.9999981254576294,1011,1755,warped serie gran reserva 1988 robusto,warped  gran reserva 1988,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5 1/4,5.25,50,medium-full,94,"","","","",warped,"",""
0.0,0.9031321555347309,1756,1756,romeo san andres by romeo y julieta piramides,romeo san andres by romeo y julieta piramides,nicaraguan,mexico,"nicaraguan, dominican republic",figurado,nicaraguan,6 1/8,6.13,52,medium-full,88,piramides,"","",san andres,"","",""
0.9999981254576294,0.9999981254576294,371,1759,montecristo no. 2,montecristo no. 2,cuba,cuba,cuba,figurado,cuba,6 1/8,6.13,52,medium,92,"","","","",montecristo,no.,2
"","",1760,1760,gurkha heritage toro,gurkha heritage,nicaraguan,ecuadorian,"dominican republic, united states/penn. broadleaf, nicaraguan",toro,nicaraguan,6 1/2,6.5,54,medium-full,85,"","","","",gurkha,heritage,toro
0.9999981254576294,0.9999981254576294,977,1762,cohiba siglo v (tubo),cohiba siglo v (tubo),cuba,cuba,cuba,lonsdale,cuba,6 3/4,6.75,43,medium,92,"","","","",cohiba,siglo v,(tubo)
0.9999981254576294,0.9999981254576294,1763,1763,cohiba nicaragua n45,cohiba nicaragua n45,nicaraguan,honduran,nicaraguan,odd,nicaraguan,4,4,45,full,83,"","","","",cohiba,nicaragua,n45
0.9999981254576294,0.9999981254576294,581,1768,my father cedros deluxe cervantes,my father cedros deluxe cervantes,nicaraguan,ecuadorian,nicaraguan,lonsdale,nicaraguan,6 1/2,6.5,44,medium,90,"","","","",my father,cedros deluxe,cervantes
0.9999981254576294,0.9999981254576294,1773,1773,fuente fuente opusx robusto,fuente fuente opusx,dominican republic,dominican republic,dominican republic,robusto,dominican republic,5 1/4,5.25,50,full,89,"","","","","","",""
0.9999981254576294,0.9999981254576294,1783,1783,montecristo epic craft cured robusto,montecristo epic craft cured,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,52,medium-full,90,"","","","",montecristo,epic craft cured,robusto
0.9999981254576294,0.9999981254576294,97,1787,illusione cruzado short robusto,illusione cruzado short,nicaraguan,nicaraguan,nicaraguan,odd,nicaraguan,4 1/4,4.25,48,medium-full,92,"","","","",illusione,cruzado,short robusto
0.9889108514479904,0.9999981254576294,987,1788,the griffin's no. 300,the griffin's no. 300,dominican republic,ecuadorian,dominican republic,lonsdale,dominican republic,6 1/4,6.25,44,mild,88,"","","","",the griffin's,no.,300
0.9490219270242423,0.9999981254576294,1789,1789,partagas no. 1,partagas no. 1,mexico,cameroon,"dominican republic, mexico",lonsdale,dominican republic,6 3/4,6.75,43,medium,90,"","","","",partagas,no.,1
0.0,0.9999981254576294,1815,1815,camacho liberty 2005 throwback 11/18,camacho liberty 2005 throwback 11/18,honduran,honduran,honduran,figurado,honduran,6,6,54,full,88,"","","","",camacho,liberty,2005 throwback 11/18
0.9995133446460339,0.9995133446460339,1818,1818,the oscar maduro toro,the oscar maduro,honduran,mexico,"honduran, nicaraguan",toro,honduran,6,6,52,medium-full,86,"","",maduro,"","","",""
0.9967251472852495,0.9967251472852495,1820,1820,cromagnon aquitaine anthropology,cromagnon aquitaine anthropology,cameroon,ecuadorian,nicaraguan,toro,nicaraguan,5 3/4,5.75,46,full,88,"","","","","","",""
0.9999981254576294,0.9999981254576294,1823,1823,nat cicco aniversario 1965 liga no. 4 robusto,nat cicco aniversario 1965 liga no. 4,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,52,medium-full,88,"","","","",nat cicco,aniversario 1965 liga no. 4,robusto
0.9999981254576294,0.9999981254576294,1662,1839,room101 farce it is a magnum,room101 farce it is a magnum,indonesian,ecuadorian,"united states/penn. broadleaf, dominican republic, nicaraguan, ecuadorian",grande,dominican republic,6 1/2,6.5,60,medium-full,92,"","","","",room101,farce it is a,magnum
"","",1842,1842,las calaveras edicion limitada 2018 lc54,las calaveras edicion limitada 2018 lc54,nicaraguan,mexico,nicaraguan,toro,nicaraguan,6,6,54,medium-full,89,"","","","",las calaveras,edicion limitada 2018,lc54
0.9990238053894445,0.9999981254576294,1663,1843,las calaveras edicion limitada 2018 lc46,las calaveras edicion limitada 2018 lc46,nicaraguan,mexico,nicaraguan,toro,nicaraguan,5 5/8,5.63,46,medium-full,90,"","","","",las calaveras,edicion limitada 2018,lc46
0.9999981254576294,0.9999981254576294,1811,1848,montecristo linea 1935 leyenda,montecristo linea 1935 leyenda,cuba,cuba,cuba,toro,cuba,6 1/2,6.5,55,medium-full,91,"","","","",montecristo,linea 1935,leyenda
"","",1849,1849,viaje craft series bales on bales toro,viaje craft  bales on bales,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,52,medium,89,"","","","",viaje,"",""
"","",1851,1851,archetype dreamstate robusto,archetype dreamstate,ecuadorian,ecuadorian,"dominican republic, nicaraguan",robusto,dominican republic,5,5,52,mild,86,"","","","",archetype,dreamstate,robusto
"","",1856,1856,vegas cubanas generosos,vegas cubanas generosos,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,50,medium,93,"","","","","","",""
0.9999981254576294,0.9999981254576294,1858,1858,alec bradley black market esteli churchill,alec bradley black market esteli,"nicaraguan, honduran",nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,medium-full,92,"","","",esteli,alec bradley,black market esteli,churchill
0.9999958146235091,0.9999981254576294,1859,1859,padron 2000 maduro,padron 2000 maduro,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,50,medium,89,"","",maduro,"",padron,"",""
"","",1861,1861,ramon allones by aj fernandez robusto,ramon allones by aj fernandez,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,5 1/2,5.5,50,medium-full,90,"","","","",ramon allones,by aj fernandez,robusto
0.9996995596558174,0.9999981254576294,1865,1865,graycliff chateau grand cru president,graycliff chateau grand cru president,ecuadorian,costa rica,"costa rica, nicaraguan, honduran",churchill,bahamas,7,7,48,medium-full,86,"","","","",graycliff,chateau grand cru,president
0.9999981254576294,0.9999981254576294,602,1868,diplomaticos no. 2,diplomaticos no. 2,cuba,cuba,cuba,figurado,cuba,6 1/8,6.13,52,medium-full,92,"","","","","","",""
0.9999981254576294,0.9999981254576294,1248,1873,davidoff 702 series aniversario double r,davidoff 702  aniversario  r,dominican republic,ecuadorian,dominican republic,double corona,dominican republic,7 1/2,7.5,50,medium-full,85,"","","","",davidoff,702 series aniversario,double r
0.9999028422285411,0.9999981254576294,266,1874,juan lopez seleccion no. 2,juan lopez seleccion no. 2,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium-full,92,"","","","",juan lopez,seleccion no.,2
0.9999981254576294,0.9999981254576294,1880,1880,rocky patel vintage 2006 san andreas robusto,rocky patel vintage 2006 san andreas,united states/connecticut broadleaf,mexico,nicaraguan,toro,nicaraguan,5 1/2,5.5,50,medium-full,89,"","","",san andreas,rocky patel,vintage 2006 san andreas,robusto
0.6863454821033812,0.9999981254576294,190,1882,matilde oscura robusto,matilde oscura,ecuadorian,mexico,"dominican republic, nicaraguan, united states/penn. broadleaf",robusto,dominican republic,5 1/4,5.25,50,medium-full,89,"","","","",matilde,oscura,robusto
0.9999981254576294,0.9999981254576294,1883,1883,nat cicco aniversario 1965 liga no. 4 torpedo,nat cicco aniversario 1965 liga no. 4 torpedo,nicaraguan,ecuadorian,nicaraguan,figurado,nicaraguan,6 1/4,6.25,52,medium,87,torpedo,"","","",nat cicco,aniversario 1965 liga no. 4,torpedo
"","",1890,1890,casa fernandez aniversario serie 2015 voleur,casa fernandez aniversario  2015 voleur,nicaraguan,nicaraguan,nicaraguan,panetela,u.s.a,7 1/2,7.5,40,medium,87,"","","","","","",""
0.9996948319596795,0.9999995398702379,861,1896,san lotano requiem connecticut churchill,san lotano requiem connecticut,nicaraguan,ecuadorian,"nicaraguan, honduran",churchill,nicaraguan,7,7,52,medium,91,"",connecticut,"","",san lotano,requiem,connecticut churchill
0.9935312461501171,0.9999981254576294,1135,1900,trinidad fundadores,trinidad fundadores,cuba,cuba,cuba,panetela,cuba,7 1/2,7.5,40,medium,87,"","","","",trinidad,"",""
0.0,0.9999981254576294,599,1902,micallef reserva limitada privada,micallef reserva limitada privada,nicaraguan,mexico,"honduran, dominican republic, peru",churchill,nicaraguan,7,7,52,medium-full,91,"","","","",micallef,"",""
0.9999981254576294,0.9999981254576294,1903,1903,romeo y julieta wide churchill,romeo y julieta wide churchill,cuba,cuba,cuba,robusto,cuba,5 1/8,5.13,55,medium,91,"","","","",romeo y julieta,"",""
0.9714774428867408,0.9714774428867408,1906,1906,archetype initiation toro,archetype initiation,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6,6,52,medium-full,88,"","","","",archetype,initiation,toro
"","",1911,1911,la gran llave torpedo,la gran llave torpedo,nicaraguan,mexico,nicaraguan,figurado,nicaraguan,6 1/2,6.5,56,medium-full,90,torpedo,"","","",la gran llave,"",""
