z_minScore,z_maxScore,z_cluster,row_id,title_unfiltered,title_filtered,binder,wrapper,filler,size,country,length_fraction,length_float,ring_gauge,strength,rating,extract_vitola,extract_seed,extract_color,extract_region,extract_brand,extract_line,extract_size
0.9999981254576294,0.9999981254576294,68,68,partagas maduro no. 2,partagas maduro no. 2,cuba,cuba,cuba,figurado,cuba,4 3/4,4.75,55,medium-full,93,"","",maduro,"",partagas,maduro no.,2
"","",69,69,nestor miranda collection connecticut gran toro,nestor miranda collection connecticut gran,nicaraguan,ecuadorian,"dominican republic, nicaraguan",grande,nicaraguan,6,6,60,mild,86,"",connecticut,"","",nestor miranda,collection,connecticut gran toro
0.9999981254576294,0.9999981254576294,75,75,trinidad esmeralda,trinidad esmeralda,cuba,cuba,cuba,toro,cuba,5 3/4,5.75,53,medium,91,"","","","",trinidad,"",""
0.9999981254576294,0.9999981254576294,76,76,casa cuba doble cinco,casa cuba doble cinco,dominican republic,ecuadorian,dominican republic,robusto,dominican republic,5,5,50,medium-full,93,"","","","","","",""
0.9998324842101156,0.9999981254576294,80,80,plasencia alma fuerte colorado claro sixto i,plasencia alma fuerte colorado claro sixto i,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,medium-full,88,"","",colorado claro,"",plasencia,alma fuerte,colorado claro sixto i
0.9999981254576294,0.9999981254576294,90,90,la galera habano cabeza de caracol,la galera habano cabeza de caracol,dominican republic,ecuadorian,dominican republic,churchill,dominican republic,7,7,47,medium-full,89,"",habano,"","",la galera,habano,cabeza de caracol
0.9999981254576294,0.9999981254576294,95,95,illusione cruzado gordo,illusione cruzado,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,56,medium-full,89,"","","","",illusione,cruzado,gordo
"","",99,99,crowned heads the lost angel taa 2021,crowned heads the lost angel taa 2021,brazilian,mexico,nicaraguan,toro,nicaraguan,6,6,52,medium,89,"","","","",crowned heads,"",""
0.9999981254576294,0.9999981254576294,101,101,alec bradley project 40 07.52,alec bradley project 40 07.52,brazilian,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,52,medium,88,"","","","",alec bradley,project 40,7.52
0.9996507628260872,0.9999981254576294,102,102,my father le bijou 1922 churchill,my father le bijou 1922,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,medium,90,"","","","",my father,le bijou 1922,churchill
"","",108,108,saint luis rey carenas toro,saint luis rey carenas,honduran,nicaraguan,honduran,toro,honduran,6,6,52,medium-full,93,"","","","",saint luis rey,carenas,toro
0.8713863802370362,0.8713863802370362,110,110,the american churchill,the american,united states/connecticut broadleaf,united states/florida,"united states/connecticut habano, united states/pennsylvania",churchill,united states,7,7,47,medium-full,85,"","","","","","",""
0.999798394078472,0.9999981254576294,119,119,fratello arlequin toro,fratello arlequin,ecuadorian,mexico,"nicaraguan, peru",toro,nicaraguan,6 1/4,6.25,54,medium,88,"","","","",fratello,arlequin,toro
"","",120,120,avo improvisation le21,avo improvisation le21,ecuadorian,ecuadorian,dominican republic,double corona,dominican republic,7 1/2,7.5,50,medium,88,"","","","",avo,improvisation,le21
0.9508690495704449,0.9508690495704449,121,121,jfr lunatic maduro el grande,jfr lunatic maduro el,nicaraguan,mexico,nicaraguan,figurado,nicaraguan,5 1/2,5.5,80,medium-full,83,"","",maduro,"",jfr,lunatic,maduro el grande
0.9999981254576294,0.9999981254576294,122,122,new world connecticut churchill,new world connecticut,mexico,united states/connecticut shade,"brazilian, nicaraguan",churchill,nicaraguan,7,7,50,medium,89,"",connecticut,"","","","",""
0.9993115491577124,0.9993115491577124,129,129,alec bradley project 40 maduro 06.60,alec bradley project 40 maduro 06.60,brazilian,mexico,nicaraguan,grande,nicaraguan,6,6,60,medium,89,"","",maduro,"",alec bradley,project 40,maduro 06.60
0.9999981254576294,0.9999981254576294,138,138,vegas cubanas invictos,vegas cubanas invictos,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,50,medium-full,87,"","","","","","",""
0.0,0.6465864408043431,139,139,e.p. carrillo core plus golossos,e.p. carrillo core plus golossos,nicaraguan,ecuadorian,nicaraguan,grande,dominican republic,6,6,60,medium,87,"","","","",e.p. carrillo,core plus,golossos
0.9807275099566922,0.9999981254576294,126,141,la flor dominicana air bender valiente,la flor dominicana air bender valiente,dominican republic,ecuadorian,dominican republic,grande,dominican republic,6 1/4,6.25,60,medium-full,88,"","","","",la flor dominicana,air bender,valiente
0.9999981254576294,0.9999981254576294,142,142,joya silver robusto,joya silver,mexico,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,50,medium-full,92,"","","","","","",""
"","",154,154,punch knuckle buster toro,punch knuckle buster,nicaraguan,nicaraguan,"honduran, nicaraguan",toro,honduran,6,6,50,full,89,"","","","",punch,knuckle buster,toro
0.9464077343409557,0.9999981254576294,159,159,ashton virgin sun grown tres mystique,ashton virgin sun grown tres mystique,dominican republic,ecuadorian,dominican republic,odd,dominican republic,4 3/8,4.38,44,full,91,"",sun grown,"","",ashton,virgin sun grown tres,mystique
"","",164,164,e.p. carrillo short run retro 2021 short play,e.p. carrillo short run retro 2021 short play,nicaraguan,ecuadorian,"dominican republic, nicaraguan",robusto,dominican republic,5,5,50,medium-full,90,"","","","",e.p. carrillo,short run retro 2021,short play
"","",168,168,cloud hopper no. 485,cloud hopper no. 485,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,48,medium,88,"","","","","","",""
0.9986346661187907,0.9986346661187907,174,174,crux epicure maduro gordo,crux epicure maduro,nicaraguan,mexico,nicaraguan,grande,nicaraguan,6,6,60,medium,86,"","",maduro,"",crux,epicure,maduro gordo
0.9999250358291281,0.9999981254576294,175,175,oliva connecticut reserve churchill,oliva connecticut reserve,nicaraguan,ecuadorian,nicaraguan,churchill,nicaraguan,7,7,50,mild,86,"",connecticut,"","",oliva,connecticut reserve,churchill
0.9999981254576294,0.9999981254576294,177,177,aging room quattro nicaragua impromptu,aging room quattro nicaragua impromptu,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/2,6.5,52,medium-full,91,"","","","",aging room,quattro nicaragua,impromptu
0.0,0.9999981254576294,180,180,romeo y julieta 1875 connecticut nicaragua churchill,romeo y julieta 1875 connecticut nicaragua,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,mild-medium,90,"",connecticut,"","",romeo y julieta,1875 connecticut nicaragua,churchill
0.9999959251498607,0.9999981254576294,185,185,la flor dominicana la volcada,la flor dominicana la volcada,ecuadorian,mexico,dominican republic,churchill,dominican republic,7,7,48,medium-full,89,"","","","",la flor dominicana,la,volcada
0.47187495836969706,0.9999945191050768,190,190,matilde oscura robusto,matilde oscura,ecuadorian,mexico,"dom.rep, nicaraguan, united states/pennsylvania",robusto,dominican republic,5 1/4,5.25,50,medium-full,87,"","","","",matilde,oscura,robusto
0.9727681587400329,0.9923620833656797,191,191,7-20-4 factory 57 torpedo,7-20-4 factory 57 torpedo,cost rica,nicaraguan,"colombia, honduran, nicaraguan",figurado,honduran,6 1/8,6.13,52,medium-full,90,torpedo,"","","","","",""
0.9999981254576294,0.9999981254576294,195,195,montecristo linea 1935 dumas,montecristo linea 1935 dumas,cuba,cuba,cuba,robusto,cuba,5 1/8,5.13,49,medium,91,"","","","",montecristo,linea 1935,dumas
0.9999360580258867,0.9999981254576294,198,198,viva la vida gran toro,viva la vida gran,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,medium-full,88,"","","","",viva la vida,"",""
0.9999981254576294,0.9999981254576294,63,204,padilla 88 aniversario robusto,padilla 88 aniversario,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,52,medium-full,93,"","","","",padilla,88 aniversario,robusto
0.0,0.9999855087373438,205,205,flores y rodriguez 10th anniversary figurado,flores y rodriguez 10th anniversary figurado,dominican republic,ecuadorian,dominican republic,figurado,dominican republic,6 1/2,6.5,52,medium,86,figurado,"","","","","",""
0.99998489257808,0.99998489257808,207,207,flores y rodriguez 10th anniversary wide churchill,flores y rodriguez 10th anniversary wide,dominican republic,ecuadorian,dominican republic,robusto,dominican republic,5 1/8,5.13,58,medium,86,"","","","","","",""
0.9999981254576294,0.9999981254576294,218,218,sancho panza belicoso,sancho panza belicoso,cuba,cuba,cuba,figurado,cuba,5 1/2,5.5,52,medium-full,94,belicoso,"","","",sancho panza,"",""
0.9999981254576294,0.9999981254576294,227,227,hoyo de monterrey epicure no. 1,hoyo de monterrey epicure no. 1,cuba,cuba,cuba,toro,cuba,5 5/8,5.63,46,medium,91,"","","","",hoyo de monterrey,epicure no.,1
0.9024803081173064,0.9024803081173064,234,234,mil dias corona gorda,mil dias,nicaraguan,ecuadorian,"costa rica, nicaraguan, peru",toro,nicaraguan,6,6,46,medium-full,91,"","","","","","",""
"","",239,239,arturo fuente rare pink vintage 1960’s series work of art,arturo fuente rare pink vintage 1960’s  work of art,dominican republic,ecuadorian,"dominican republic, nicaraguan",figurado,dominican republic,4 7/8,4.88,60,medium-full,92,"","","","",arturo fuente,rare pink vintage 1960’s series,work of art
"","",240,240,arturo fuente rare pink vintage 1960’s series signature,arturo fuente rare pink vintage 1960’s  signature,dominican republic,ecuadorian,"dominican republic, nicaraguan",figurado,dominican republic,6,6,46,medium-full,92,"","","","",arturo fuente,rare pink vintage 1960’s series,signature
0.8541387245638203,0.8541387245638203,246,246,serino royale medio belicoso,serino royale medio belicoso,nicaraguan,ecuadorian,nicaraguan,figurado,nicaraguan,5 1/2,5.5,60,medium,86,belicoso,"","","",serino,royale,medio belicoso
0.9999981254576294,0.9999981254576294,251,251,saga solaz churchill,saga solaz,dominican republic,ecuadorian,dominican republic,churchill,dominican republic,7,7,48,mild-medium,88,"","","","",saga,solaz,churchill
"","",254,254,oliva serie v no. 4,oliva  v no. 4,nicaraguan,nicaraguan,nicaraguan,odd,nicaraguan,4,4,43,medium-full,91,"","","","",oliva,serie v,no. 4
0.9999981254576294,0.9999981254576294,256,256,trinidad media luna,trinidad media luna,cuba,cuba,cuba,robusto,cuba,4 1/2,4.5,50,medium,91,"","","","",trinidad,"",""
0.9999981254576294,0.9999981254576294,259,259,oliva serie v double robusto,oliva  v,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,54,medium-full,91,"","","","",oliva,serie v double,robusto
0.9999981254576294,0.9999981254576294,261,261,cohiba corona especial,cohiba corona especial,cuba,cuba,cuba,panetela,cuba,6,6,38,medium,90,"","","","",cohiba,corona,especial
0.9999981254576294,0.9999981254576294,238,263,arturo fuente rare pink vintage 1960’s series happy ending,arturo fuente rare pink vintage 1960’s  happy ending,dominican republic,ecuadorian,"dominican republic, nicaraguan",figurado,dominican republic,5 1/2,5.5,53,medium,93,"","","","",arturo fuente,rare pink vintage 1960’s series,happy ending
0.9998021683470525,0.9999958888497621,265,265,casa turrent serie 1942 torpedo,casa turrent  1942 torpedo,mexico,mexico,mexico,figurado,mexico,5 1/2,5.5,50,medium,91,torpedo,"","","",casa turrent,serie 1942,torpedo
0.0,0.9889108514479904,268,268,illusione 4/2g,illusione 4/2g,nicaraguan,nicaraguan,nicaraguan,double corona,nicaraguan,7 1/2,7.5,50,medium-full,87,"","","","",illusione,"",""
0.9999981254576294,0.9999981254576294,273,273,vegafina 1998 vf 54,vegafina 1998 vf 54,indonesian,ecuadorian,"colombia, dominican republic, nicaraguan",toro,dominican republic,6 1/8,6.13,54,medium,90,"","","","",vegafina,1998 vf,54
0.9006570675731188,0.9006570675731188,275,275,romeo y julieta 505 churchill,romeo y julieta 505,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,medium-full,87,"","","","",romeo y julieta,"",""
0.9156860496786989,0.9999981254576294,4,277,padron 1964 anniversary series monarca,padron 1964 anniversary  monarca,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6 1/2,6.5,46,medium,93,"","","","",padron,1964 anniversary series,monarca
0.9999981254576294,0.9999981254576294,287,287,hoyo de monterrey double corona,hoyo de monterrey double corona,cuba,cuba,cuba,double corona,cuba,7 5/8,7.63,49,medium,93,"","","","",hoyo de monterrey,"",""
0.9889108514479904,0.9999981254576294,288,288,liga privada no. 9 corona doble,liga privada no. 9  doble,brazilian,united states/connecticut broadleaf,"honduran, nicaraguan",churchill,nicaraguan,7,7,54,full,89,"","","","",liga privada,no. 9 corona,doble
"","",290,290,davidoff colorado claro double r,davidoff colorado claro  r,dominican republic,ecuadorian,dominican republic,double corona,dominican republic,7 1/2,7.5,50,medium,86,"","",colorado claro,"",davidoff,colorado claro double,r
0.965201270976514,0.9999981254576294,292,292,cao vision vision,cao vision vision,ecuadorian,cameroon,nicaraguan,churchill,nicaraguan,7,7,50,medium,88,"","","","",cao,"",""
0.9999906362340466,0.9999906362340466,302,302,e.p. carrillo new wave connecticut gran via,e.p. carrillo new wave connecticut gran via,nicaraguan,ecuadorian,nicaraguan,churchill,dominican republic,7,7,49,mild-medium,89,"",connecticut,"","",e.p. carrillo,new wave connecticut,gran via
0.9999981254576294,0.9999981254576294,308,308,romeo y julieta reserva real porto real,romeo y julieta reserva real porto real,nicaraguan,ecuadorian,"dominican republic, nicaraguan",panetela,dominican republic,7,7,36,medium,92,"","","","",romeo y julieta,reserva real,porto real
0.9990848537654521,0.9990848537654521,316,316,7-20-4 lancero,7-20-4,costa rica,brazilian,"colombia, honduran, mexico, nicaraguan",panetela,honduran,7 1/2,7.5,38,full,91,"","","","","","",""
"","",319,319,partagas limited reserve decadas 2020 dalia,partagas limited reserve decadas 2020 dalia,mexico,cameroon,"dominican republic, mexico",lonsdale,dominican republic,6 3/4,6.75,43,medium-full,89,"","","","",partagas,limited reserve decadas,2020 dalia
0.9999981254576294,0.9999981254576294,60,324,charter oak habano lonsdale,charter oak habano,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6 1/4,6.25,46,medium,92,"",habano,"","","","",""
"","",330,330,perla del mar corojo toro,perla del mar corojo,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6 1/4,6.25,54,medium-full,89,"",corojo,"","",perla del mar,corojo,toro
"","",333,333,davidoff year of the ox 2021 limited edition,davidoff year of the ox 2021 limited edition,ecuadorian,dominican republic,"dominican republic, nicaraguan",grande,dominican republic,6,6,60,medium,90,"","","","",davidoff,year of the,ox 2021 limited edition
0.9999365684039686,0.9999365684039686,158,339,new world redondo,new world redondo,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6 1/2,6.5,55,medium-full,89,"","","","","","",""
"","",341,341,gran habano corojo no. 5 maduro churchill,gran habano corojo no. 5 maduro,nicaraguan,nicaraguan,"costa rica, nicaraguan",churchill,honduran,7,7,48,medium-full,82,"",corojo habano,maduro,"",gran habano,corojo no. 5,maduro churchill
0.9999981254576294,0.9999981254576294,342,342,cohiba robusto,cohiba robusto,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium,90,"","","","",cohiba,"",""
0.9999981254576294,0.9999981254576294,343,343,new world double corona,new world,nicaraguan,nicaraguan,nicaraguan,double corona,nicaraguan,7 1/2,7.5,55,medium-full,90,"","","","","","",""
0.6229551589443973,0.6229551589443973,348,348,alec & bradley kintsugi toro,alec & bradley kintsugi,"honduran, nicaraguan",honduran,"honduran, nicaraguan",toro,honduran,6,6,52,medium,87,"","","","","","",""
"","",349,349,nub connecticut 464t,nub connecticut 464t,cameroon,ecuadorian,nicaraguan,figurado,nicaraguan,4,4,64,mild-medium,87,"",connecticut,"","",nub,connecticut,464t
"","",356,356,camacho connecticut gordo,camacho connecticut,honduran,honduran,"dominican republic, honduran",grande,honduran,6,6,60,mild-medium,86,"",connecticut,"","",camacho,connecticut,gordo
0.9999204131286646,0.9999204131286646,366,366,romeo y julieta no. 1 (tubo),romeo y julieta no. 1 (tubo),cuba,cuba,cuba,corona,cuba,5 1/2,5.5,40,medium-full,89,"","","","",romeo y julieta,no.,1 (tubo)
0.9999981254576294,0.9999981254576294,372,372,tabaquero hamlet paredes corona,tabaquero hamlet paredes,"brazilian, mexico",mexico,nicaraguan,corona,nicaraguan,5 1/2,5.5,42,medium-full,87,"","","","","","",""
0.9999981254576294,0.9999981254576294,342,375,cohiba robusto,cohiba robusto,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium,90,"","","","",cohiba,"",""
0.9999274648567875,0.9999274648567875,379,379,cohiba gran royale robusto royale,cohiba gran royale  royale,dominican republic,nicaraguan,"honduran, nicaraguan",toro,honduran,5 1/2,5.5,54,medium-full,89,"","","","",cohiba,"",""
"","",395,395,the edge maduro howitzer,the edge maduro howitzer,nicaraguan,costa rica,"honduran, nicaraguan",grande,honduran,7,7,70,medium,88,"","",maduro,"","","",""
0.9990704088893124,0.9999981254576294,396,396,padron 1964 anniversary series corona maduro,padron 1964 anniversary   maduro,nicaraguan,nicaraguan,nicaraguan,corona,nicaraguan,6,6,42,medium-full,91,"","",maduro,"",padron,1964 anniversary series corona,maduro
0.9999981254576294,0.9999981254576294,214,398,villiger cuellar black forest churchill,villiger cuellar black forest,dominican republic,mexico,dominican republic,churchill,dominican republic,7,7,50,medium,90,"","","","",villiger,cuellar black forest,churchill
0.0,0.9999981254576294,403,403,la flor dominicana ligero oscuro natural cabinet l-500,la flor dominicana ligero oscuro natural cabinet l-500,dominican republic,ecuadorian,dominican republic,grande,dominican republic,5 3/4,5.75,60,medium-full,85,"","",oscuro natural,"",la flor dominicana,ligero oscuro natural cabinet,l-500
0.9996697229348472,0.9996697229348472,404,404,"\"arturo fuente sungrown magnum r vitola \"\"fifty-four\"\"\"","\"arturo fuente sungrown magnum r vitola \"\"fifty-four\"\"\"",dominican republic,ecuadorian,dominican republic,toro,dominican republic,6 1/4,6.25,54,medium,87,"",sungrown,"","",arturo fuente,sungrown,"\"magnum r vitola \"\"fifty-four\"\"\""
0.9999941677069429,0.9999981254576294,407,407,ashton virgin sun grown illusion,ashton virgin sun grown illusion,dominican republic,ecuadorian,dominican republic,lonsdale,dominican republic,6 1/2,6.5,44,medium-full,88,"",sun grown,"","",ashton,virgin sun grown,illusion
0.9999981254576294,0.9999981254576294,393,414,la aurora 107 nicaragua robusto,la aurora 107 nicaragua,nicaraguan,nicaraguan,nicaraguan,robusto,dominican republic,5,5,50,medium-full,90,"","","","",la aurora,107 nicaragua,robusto
"","",415,415,brick house ciento por ciento,brick house ciento por ciento,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6 1/4,6.25,54,medium,87,"","","","",brick house,"",""
0.9996108872647176,0.9999981254576294,385,418,tatuaje reserva j21,tatuaje reserva j21,nicaraguan,ecuadorian,nicaraguan,robusto,united states,5,5,50,medium-full,88,"","","","",tatuaje,reserva,j21
0.9999981254576294,0.9999981254576294,257,420,tatuaje reserva k222,tatuaje reserva k222,nicaraguan,ecuadorian,nicaraguan,toro,united states,5 7/8,5.88,52,medium-full,92,"","","","",tatuaje,reserva,k222
0.9999981254576294,0.9999981254576294,423,423,joya de nicaragua numero uno l'ambassadeur,joya de nicaragua numero uno l'ambassadeur,nicaraguan,ecuadorian,nicaraguan,lonsdale,nicaraguan,6 5/8,6.63,44,"",95,"","","","",joya de nicaragua,numero uno,l'ambassadeur
0.9999892883962835,0.9999981254576294,426,426,padron 1964 anniversary series hermoso,padron 1964 anniversary  hermoso,nicaraguan,nicaraguan,nicaraguan,odd,nicaraguan,4,4,56,"",97,"","","","",padron,1964 anniversary series,hermoso
0.9999204968777092,0.9999204968777092,429,429,fonseca by my father petit corona,fonseca by my father,$7.00,"cigar aficionado – jan 01, 2021",nicaraguan,petit corona,top 25 of 2020 |,4 1/4,4.25,40,"",93,"","","","",fonseca,by my father,petit corona
0.9686695913944627,0.9999981254576294,431,431,viva la vida jester,viva la vida jester,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,56,"",94,"","","","",viva la vida,"",""
0.9999981254576294,0.9999981254576294,432,432,la aroma de cuba edicion especial no. 1,la aroma de cuba edicion especial no. 1,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,5 5/8,5.63,46,"",94,"","","","",la aroma de cuba,edicion especial no.,1
0.999990770961908,0.9999981254576294,436,436,bolivar belicoso fino,bolivar belicoso fino,cuba,cuba,cuba,figurado,cuba,5 1/2,5.5,52,"",95,belicoso,"","","",bolivar,"",""
0.9999981254576294,0.9999981254576294,437,437,romeo y julieta petit churchill (tubo),romeo y julieta petit churchill (tubo),cuba,cuba,cuba,odd,cuba,4,4,50,medium-full,86,"","","","",romeo y julieta,petit churchill,(tubo)
0.9999953921790258,0.9999953921790258,438,438,romeo y julieta wide churchill (tubo),romeo y julieta wide churchill (tubo),cuba,cuba,cuba,robusto,cuba,5 1/8,5.13,55,medium-full,89,"","","","",romeo y julieta,wide churchill,(tubo)
0.9999981254576294,0.9999981254576294,353,439,romeo y julieta short churchill (tubo),romeo y julieta short churchill (tubo),cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium-full,92,"","","","",romeo y julieta,short churchill,(tubo)
0.9999940602236813,0.9999981254576294,444,444,highclere castle victorian toro,highclere castle victorian,brazilian,ecuadorian,nicaraguan,toro,nicaraguan,6,6,52,"",93,"","","","","","",""
0.9980982294953651,0.9999981254576294,457,457,diamond crown julius caeser pyramid,diamond crown julius caeser pyramid,dominican republic,ecuadorian,dominican republic,figurado,dominican republic,6 1/2,6.5,52,medium,87,"","","","",diamond crown,julius caeser,pyramid
0.9999981254576294,0.9999981254576294,463,463,joya de nicaragua numero uno le premier,joya de nicaragua numero uno le premier,nicaraguan,ecuadorian,nicaraguan,churchill,nicaraguan,6 7/8,6.88,48,medium,88,"","","","",joya de nicaragua,numero uno,le premier
0.9999981254576294,0.9999981254576294,466,466,e.p. carrillo la historia e-iii,e.p. carrillo la historia e-iii,ecuadorian,mexico,nicaraguan,churchill,dominican republic,6 7/8,6.88,54,medium-full,93,"","","","",e.p. carrillo,la historia,e-iii
"","",475,475,don diego robusto,don diego,dominican republic,united states/connecticut shade,"dominican republic, nicaraguan",robusto,dominican republic,5,5,52,mild-medium,87,"","","","",don diego,"",""
0.9999981254576294,0.9999981254576294,481,481,crux epicure corona gorda,crux epicure,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,5 3/8,5.38,46,mild-medium,90,"","","","",crux,epicure,corona gorda
0.9756526872166106,0.9999981254576294,485,485,nat cicco casino real belicoso,nat cicco casino real belicoso,nicaraguan,ecuadorian,nicaraguan,figurado,nicaraguan,6,6,58,medium-full,89,belicoso,"","","",nat cicco,casino real,belicoso
"","",490,490,arturo fuente rosado sungrown magnum r vitola “super sixty”,arturo fuente rosado sungrown magnum r vitola “super sixty”,dominican republic,ecuadorian,dominican republic,grande,dominican republic,6,6,60,medium,89,"",sungrown rosado,"","",arturo fuente,rosado sungrown magnum r vitola,“super sixty”
0.9980982294953651,0.9980982294953651,498,498,la palina classic connecticut churchill,la palina classic connecticut,dominican republic,ecuadorian,"dominican republic, nicaraguan",churchill,honduran,7,7,48,medium,81,"",connecticut,"","",la palina,classic,connecticut churchill
0.9148806573046366,0.9999951960404662,187,500,psyko seven gordo,psyko seven,mexico,dominican republic,"honduran, peru, united states/penn. broadleaf",grande,dominican republic,6,6,60,medium,89,"","","","",psyko seven,"",""
0.9999981254576294,0.9999981254576294,361,503,jfr lunatic torch dreamlands,jfr lunatic torch dreamlands,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6 1/2,6.5,60,medium,90,"","","","",jfr,lunatic torch,dreamlands
0.9999981254576294,0.9999981254576294,510,510,plasencia alma fuerte nestor iv,plasencia alma fuerte nestor iv,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6 1/4,6.25,54,full,89,"","","","",plasencia,alma fuerte,nestor iv
0.9998324842101156,0.9999981254576294,80,511,plasencia alma fuerte sixto ii,plasencia alma fuerte sixto ii,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,medium-full,89,"","","","",plasencia,alma fuerte,sixto ii
