z_minScore,z_maxScore,z_cluster,row_id,title_unfiltered,title_filtered,binder,wrapper,filler,size,country,length_fraction,length_float,ring_gauge,strength,rating,extract_vitola,extract_seed,extract_color,extract_region,extract_brand,extract_line,extract_size
0.9993995721262092,0.9999981254576294,61,61,la palina silver label toro,la palina silver label,costa rica,honduran,"costa rica, honduran, nicaraguan",toro,honduran,6 1/2,6.5,52,medium,90,"","","","",la palina,silver label,toro
0.9999981254576294,0.9999981254576294,62,62,flores y rodriguez 10th anniversary robusto,flores y rodriguez 10th anniversary,dominican republic,ecuadorian,dominican republic,robusto,dominican republic,5,5,52,medium-full,87,"","","","","","",""
0.9980982294953651,0.9980982294953651,67,67,macanudo inspirado white churchill,macanudo inspirado white,indonesian,ecuadorian,"mexico, nicaraguan",churchill,honduran,7,7,48,mild-medium,89,"","","","",macanudo,inspirado white,churchill
0.9999981254576294,0.9999981254576294,73,73,saint luis rey carenas magnum,saint luis rey carenas magnum,honduran,nicaraguan,honduran,grande,honduran,6,6,60,medium-full,89,"","","","",saint luis rey,carenas,magnum
0.9999534146260903,0.9999839913055837,81,81,e.p. carrillo interlude carrillitos,e.p. carrillo interlude carrillitos,nicaraguan,ecuadorian,nicaraguan,petit corona,dominican republic,4,4,38,medium,89,"","","","",e.p. carrillo,interlude,carrillitos
"","",88,88,southern draw desert rose belicoso fino,southern draw desert rose belicoso fino,nicaraguan,ecuadorian,"dominican republic, honduran",figurado,nicaraguan,5 1/2,5.5,52,mild-medium,90,belicoso,"","","",southern draw,desert rose,belicoso fino
0.9999981254576294,0.9999981254576294,91,91,arturo fuente petit corona,arturo fuente,dominican republic,cameroon,dominican republic,petit corona,dominican republic,5,5,38,medium,91,"","","","",arturo fuente,petit,corona
"","",92,92,daniel marshall red label torpedo box-aged 1 year,daniel marshall red label torpedo box-aged 1 year,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/8,6.13,54,medium-full,89,torpedo,"","","","","",""
"","",93,93,serino heritage taino manicato,serino heritage taino manicato,dominican republic,ecuadorian,"dominican republic, nicaraguan",toro,dominican republic,6 1/4,6.25,54,medium,90,"","","","",serino,heritage taino,manicato
0.0,0.9984988614506412,107,107,saint luis rey carenas belicoso,saint luis rey carenas belicoso,honduran,nicaraguan,honduran,figurado,honduran,6 1/8,6.13,54,medium,89,belicoso,"","","",saint luis rey,carenas,belicoso
0.9996507628260872,0.9999981254576294,117,117,my father le bijou 1922 torpedo box pressed,my father le bijou 1922 torpedo box pressed,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/8,6.13,52,medium-full,90,torpedo box pressed,"","","",my father,le bijou 1922,torpedo box pressed
0.9999981254576294,0.9999981254576294,151,151,arturo fuente don carlos robusto,arturo fuente don carlos,dominican republic,cameroon,dominican republic,robusto,dominican republic,5,5,50,medium,92,"","","","",arturo fuente,don carlos,robusto
0.9999981254576294,0.9999981254576294,152,152,montecristo open regata,montecristo open regata,cuba,cuba,cuba,figurado,cuba,5 3/8,5.38,46,medium,88,"","","","",montecristo,open,regata
"","",156,156,room101 11th anniversary,room101 11th anniversary,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6,6,54,full,88,"","","","",room101,"",""
0.9582622755848254,0.9999976281402769,161,161,bellas artes maduro toro,bellas artes maduro,mexico,brazilian,nicaraguan,toro,nicaraguan,6,6,54,full,90,"","",maduro,"","","",""
"","",163,163,vegafina torpedo,vegafina torpedo,indonesian,ecuadorian,"colombia, dominican republic, honduran",figurado,dominican republic,6,6,50,mild-medium,87,torpedo,"","","",vegafina,"",""
0.9992913036835946,0.9992913036835946,165,165,the edge connecticut battalion,the edge connecticut battalion,nicaraguan,ecuadorian,"honduran, nicaraguan",grande,honduran,6,6,60,mild-medium,87,"",connecticut,"","","","",""
0.781960169963384,0.9999981254576294,166,166,la gloria cubana churchill,la gloria cubana,nicaraguan,ecuadorian,"dominican republic, nicaraguan",churchill,dominican republic,7,7,50,medium,87,"","","","",la gloria cubana,"",""
0.7378047290477224,0.9999981254576294,169,169,montecristo 1935 anniversary nicaragua no. 2,montecristo 1935 anniversary nicaragua no. 2,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/8,6.13,52,full,93,"","","","",montecristo,1935 anniversary nicaragua,no. 2
0.9999926711962823,0.9999981254576294,171,171,partagas serie d no. 6,partagas serie d no. 6,cuba,cuba,cuba,odd,cuba,3 1/2,3.5,50,medium-full,92,"","","","",partagas,serie d no.,6
0.9999981254576294,0.9999981254576294,178,178,padron 1964 anniversary series no. 4 maduro,padron 1964 anniversary  no. 4 maduro,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6 1/2,6.5,60,medium-full,94,"","",maduro,"",padron,1964 anniversary series no. 4,maduro
0.9999981254576294,0.9999981254576294,182,182,my father le bijou 1922 petit robusto,my father le bijou 1922,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,4 1/2,4.5,50,medium-full,88,"","","","",my father,le bijou 1922,petit robusto
0.9999914402988597,0.9999914402988597,183,183,plasencia cosecha 146 la musica,plasencia cosecha 146 la musica,nicaraguan,honduran,"honduran, nicaraguan",robusto,honduran,5,5,50,medium,90,"","","","",plasencia,cosecha 146 la,musica
0.9999807327379917,0.9999807327379917,184,184,la aurora 1903 cameroon churchill,la aurora 1903 cameroon,ecuadorian,ecuadorian,"dominican republic, nicaraguan",churchill,dominican republic,7,7,47,medium,91,"",cameroon,"","",la aurora,1903 cameroon,churchill
0.9999981254576294,0.9999981254576294,193,193,paul garmirian gourmet series iii bombones extra,paul garmirian gourmet  iii bombones extra,dominican republic,ecuadorian,dominican republic,odd,dominican republic,3 1/2,3.5,46,medium,85,"","","","",paul garmirian,gourmet series iii,bombones extra
"","",200,200,micallef migdalia special edition,micallef migdalia special edition,ecuadorian,mexico,"dominican republic, nicaraguan",petit corona,nicaraguan,5,5,40,full,87,"","","","",micallef,migdalia,special edition
0.9168915486838735,0.9807275099566922,201,201,padron 1964 anniversary series no. 4,padron 1964 anniversary  no. 4,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6 1/2,6.5,60,medium-full,92,"","","","",padron,1964 anniversary series,no. 4
0.9339336131479322,0.9999123744650075,206,206,flores y rodriguez 10th anniversary gran toro,flores y rodriguez 10th anniversary gran,dominican republic,ecuadorian,dominican republic,toro,dominican republic,6,6,54,medium,85,"","","","","","",""
0.9999981254576294,0.9999981254576294,62,208,flores y rodriguez 10th anniversary robusto,flores y rodriguez 10th anniversary,dominican republic,ecuadorian,dominican republic,robusto,dominican republic,5,5,52,medium-full,87,"","","","","","",""
0.9999926711962823,0.9999981254576294,171,210,partagas serie d no. 6,partagas serie d no. 6,cuba,cuba,cuba,odd,cuba,3 1/2,3.5,50,medium-full,92,"","","","",partagas,serie d no.,6
0.9999887038818276,0.9999981254576294,216,216,padron 1964 anniversary series superior,padron 1964 anniversary  superior,nicaraguan,nicaraguan,nicaraguan,lonsdale,nicaraguan,6 1/2,6.5,42,medium-full,92,"","","","",padron,1964 anniversary series,superior
"","",221,221,alec bradley black market filthy hooligan shamrock,alec bradley black market filthy hooligan shamrock,ecuadorian,"honduran, nicaraguan","honduran, panama",toro,honduran,6,6,50,mild-medium,88,"","","","",alec bradley,black market filthy hooligan,shamrock
"","",223,223,aganorsa leaf rare leaf reserve robusto,aganorsa leaf rare leaf reserve,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5,5,52,medium,90,"","","","",aganorsa,leaf rare leaf reserve,robusto
0.9988533213078618,0.9988533213078618,224,224,aganorsa leaf rare leaf reserve toro,aganorsa leaf rare leaf reserve,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,54,medium,86,"","","","",aganorsa,leaf rare leaf reserve,toro
0.7378047290477224,0.9999981254576294,169,229,montecristo 1935 anniversary nicaragua no. 2,montecristo 1935 anniversary nicaragua no. 2,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/8,6.13,52,full,93,"","","","",montecristo,1935 anniversary nicaragua,no. 2
0.9999981254576294,0.9999981254576294,74,230,montecristo 1935 anniversary nicaragua churchill,montecristo 1935 anniversary nicaragua,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,52,medium-full,92,"","","","",montecristo,1935 anniversary nicaragua,churchill
0.9999981254576294,0.9999981254576294,145,232,mil dias edmundo,mil dias edmundo,nicaraguan,ecuadorian,"costa rica, nicaraguan, peru",odd,nicaraguan,5 3/8,5.38,52,medium,91,"","","","","","",""
0.9999981254576294,0.9999981254576294,177,237,aging room quattro nicaragua impromptu,aging room quattro nicaragua impromptu,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,6 1/2,6.5,52,medium-full,91,"","","","",aging room,quattro nicaragua,impromptu
0.9999981254576294,0.9999981254576294,83,241,arturo fuente rare pink vintage 1960’s series short story,arturo fuente rare pink vintage 1960’s  short story,dominican republic,ecuadorian,"dominican republic, nicaraguan",figurado,dominican republic,4,4,49,medium-full,93,"","","","",arturo fuente,rare pink vintage 1960’s series,short story
"","",248,248,diesel esteli puro robusto,diesel esteli puro,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5 1/4,5.25,54,medium,89,"","","",esteli,diesel,"",""
0.9999976281402769,0.9999976281402769,252,252,bellas artes maduro gordo,bellas artes maduro,mexico,brazilian,nicaraguan,toro,nicaraguan,6 1/2,6.5,58,medium-full,88,"","",maduro,"","","",""
0.9999981254576294,0.9999981254576294,257,257,tatuaje reserva k222,tatuaje reserva k222,nicaraguan,ecuadorian,nicaraguan,toro,united states,5 7/8,5.88,52,medium-full,92,"","","","",tatuaje,reserva,k222
"","",260,260,oliveros gran retorno shade fiddle,oliveros gran retorno shade fiddle,nicaraguan,honduran,nicaraguan,toro,nicaraguan,6,6,54,mild,89,"",shade,"","",oliveros,gran retorno,shade fiddle
0.9807275099566922,0.9999981254576294,262,262,ashton churchill,ashton,dominican republic,united states/connecticut shade,dominican republic,double corona,dominican republic,7 1/2,7.5,52,mild,88,"","","","",ashton,"",""
0.9999940426101935,0.9999981254576294,266,266,juan lopez seleccion no. 2,juan lopez seleccion no. 2,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium,92,"","","","",juan lopez,seleccion no.,2
0.9980916532176868,0.9980916532176868,267,267,leaf by oscar connecticut lancero,leaf by oscar connecticut,honduran,honduran,honduran,panetela,honduran,7,7,38,mild-medium,89,"",connecticut,"","",leaf by oscar,connecticut,lancero
0.9591526632689034,0.9999981254576294,269,269,charter oak habano torpedo,charter oak habano torpedo,nicaraguan,ecuadorian,nicaraguan,figurado,nicaraguan,6,6,52,medium,88,torpedo,habano,"","","","",""
0.9999981254576294,0.9999981254576294,271,271,rocky patel quarter century robusto,rocky patel quarter century,honduran,mexico,"nicaraguan, n/a",toro,nicaraguan,5 1/2,5.5,50,medium,91,"","","","",rocky patel,quarter century,robusto
0.9996507628260872,0.9999981254576294,102,276,my father le bijou 1922 churchill,my father le bijou 1922,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,medium,90,"","","","",my father,le bijou 1922,churchill
0.9999981254576294,0.9999981254576294,286,286,black label trading co lawless churchill,black label trading co lawless,nicaraguan,ecuadorian,nicaraguan,churchill,nicaraguan,7,7,48,medium,90,"","","","",black label trading,co,lawless churchill
"","",291,291,liga privada unico serie feral flying pig,liga privada unico  feral flying pig,brazilian,united states/connecticut broadleaf,nicaraguan,figurado,nicaraguan,6 3/8,6.38,60,medium-full,85,"","","","",liga privada,unico serie,feral flying pig
0.9999981254576294,0.9999981254576294,294,294,hoyo de monterrey epicure especial,hoyo de monterrey epicure especial,cuba,cuba,cuba,toro,cuba,5 1/2,5.5,50,medium,94,"","","","",hoyo de monterrey,epicure,especial
0.9999981254576294,0.9999981254576294,295,295,quesada 1974 lancero,quesada 1974,dominican republic,ecuadorian,"dominican republic, nicaraguan",panetela,dominican republic,7,7,38,medium,89,"","","","",quesada,1974,lancero
0.0,0.9997458463489896,296,296,a. flores 1975 serie privada rosado sp 58,a. flores 1975  privada rosado sp 58,nicaraguan,ecuadorian,"dominican republic, nicaraguan",churchill,dominican republic,7,7,58,medium-full,85,"",rosado,"","",a. flores,1975 serie privada,rosado sp 58
0.9999981254576294,0.9999981254576294,300,300,rocky patel sun grown maduro lancero,rocky patel sun grown maduro,nicaraguan,united states/connecticut broadleaf,nicaraguan,panetela,nicaraguan,7 1/2,7.5,38,full,87,"",sun grown,maduro,"",rocky patel,sun grown maduro,lancero
0.9999403058004546,0.9999403058004546,301,301,mombacho casa favilli torpedo,mombacho casa favilli torpedo,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,5 1/2,5.5,52,medium-full,88,torpedo,"","","",mombacho,casa,favilli torpedo
"","",303,303,la palina nicaragua connecticut robusto,la palina nicaragua connecticut,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,52,mild-medium,89,"",connecticut,"","",la palina,nicaragua,connecticut robusto
0.9999981254576294,0.9999981254576294,305,305,vegas robaina unico,vegas robaina unico,cuba,cuba,cuba,figurado,cuba,6 1/8,6.13,52,medium-full,90,"","","","","","",""
0.9999981254576294,0.9999981254576294,251,315,saga solaz churchill,saga solaz,dominican republic,ecuadorian,dominican republic,churchill,dominican republic,7,7,48,mild-medium,88,"","","","",saga,solaz,churchill
0.9993995721262092,0.9993995721262092,317,317,la palina silver label robusto,la palina silver label,costa rica,honduran,"costa rica, honduran, nicaraguan",toro,honduran,5 1/2,5.5,50,medium-full,89,"","","","",la palina,silver label,robusto
0.9999981254576294,0.9999981254576294,325,325,ramon allones gigantes,ramon allones gigantes,cuba,cuba,cuba,double corona,cuba,7 5/8,7.63,49,medium,94,"","","","",ramon allones,"",""
"","",328,328,macanudo inspirado green robusto,macanudo inspirado green,indonesian,brazilian,"colombia, dominican republic",robusto,dominican republic,5,5,52,medium,87,"","","","",macanudo,inspirado green,robusto
"","",334,334,stallone alazan corojo robusto,stallone alazan corojo,ecuadorian,brazilian,nicaraguan,robuso,nicaraguan,5,5,54,medium-full,89,"",corojo,"","","","",""
0.6229551589443973,0.6229551589443973,347,347,alec & bradley kintsugi gordo,alec & bradley kintsugi,"honduran, nicaraguan",honduran,"honduran, nicaraguan",grande,honduran,6,6,60,medium,89,"","","","","","",""
0.9999981254576294,0.9999981254576294,353,353,romeo y julieta short churchill (tubo),romeo y julieta short churchill (tubo),cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium-full,92,"","","","",romeo y julieta,short churchill,(tubo)
"","",355,355,macanudo inspirado palladium churchill,macanudo inspirado palladium,mexico,ecuadorian,"brazilian, dominican republic, nicaraguan",churchill,dominican republic,7,7,48,mild,89,"","","","",macanudo,inspirado palladium,churchill
"","",357,357,gurkha nicaragua series magnum,gurkha nicaragua  magnum,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,medium,88,"","","","",gurkha,nicaragua series,magnum
"","",359,359,cloud hopper no. 53,cloud hopper no. 53,nicaraguan,nicaraguan,nicaraguan,corona,nicaraguan,5 1/4,5.25,42,medium-full,92,"","","","","","",""
"","",364,364,aladino gordo,aladino,honduran,honduran,honduran,grande,honduran,6 1/2,6.5,60,medium,85,"","","","",aladino,"",""
0.9999981254576294,0.9999981254576294,365,365,new world connecticut gordo,new world connecticut,mexico,united states/connecticut shade,"brazilian, nicaraguan",grande,nicaraguan,6,6,60,mild-medium,88,"",connecticut,"","","","",""
0.7433941322764157,0.7433941322764157,376,376,vegas cubanas delicias,vegas cubanas delicias,nicaraguan,nicaraguan,nicaraguan,churchill,nicaraguan,7,7,50,medium-full,86,"","","","","","",""
0.9999981254576294,0.9999981254576294,382,382,davidoff grand cru no. 2,davidoff grand cru no. 2,dominican republic,ecuadorian,dominican republic,corona,dominican republic,5 5/8,5.63,43,mild-medium,85,"","","","",davidoff,grand cru no.,2
0.9999981254576294,0.9999981254576294,384,384,plasencia alma fuerte generacion v,plasencia alma fuerte generacion v,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,7,7,58,medium-full,90,"","","","",plasencia,alma fuerte,generacion v
0.9999927516223356,0.9999938237304149,391,391,mbombay classic perfecto,mbombay classic perfecto,dominican republic,ecuadorian,"dominican republic, honduran, nicaraguan, peru",figurado,costa rica,5 1/2,5.5,50,mild-medium,89,perfecto,"","","",mbombay,classic,perfecto
0.9788162262386276,0.9999954170842708,401,401,psyko seven robusto,psyko seven,mexico,dominican republic,"dominican republic, honduran, nicaraguan, peru, united states/penn. broadleaf",toro,dominican republic,5 1/2,5.5,50,medium,88,"","","","",psyko seven,"",""
0.9999981254576294,0.9999981254576294,402,402,montecristo no. 3,montecristo no. 3,cuba,cuba,cuba,corona,cuba,5 5/8,5.63,42,medium-full,90,"","","","",montecristo,no.,3
0.9999981254576294,0.9999981254576294,405,405,ashton virgin sun grown corona gorda,ashton virgin sun grown,dominican republic,ecuadorian,dominican republic,toro,dominican republic,5 3/4,5.75,46,medium-full,89,"",sun grown,"","",ashton,virgin sun grown,corona gorda
0.9464077343409557,0.9999981254576294,159,406,ashton virgin sun grown tres mystique,ashton virgin sun grown tres mystique,dominican republic,ecuadorian,dominican republic,odd,dominican republic,4 3/8,4.38,44,full,91,"",sun grown,"","",ashton,virgin sun grown tres,mystique
"","",411,411,la palina goldie laguito no. 6,la palina goldie laguito no. 6,ecuadorian,ecuadorian,"dominican republic, nicaraguan",toro,united states,6 1/2,6.5,56,medium,91,"","","","",la palina,goldie laguito,no. 6
0.9996108872647176,0.9996108872647176,416,416,tatuaje reserva a uno,tatuaje reserva a uno,nicaraguan,ecuadorian,nicaraguan,"\"\"\"a\"\"\"",united states,9 1/4,9.25,47,medium,88,"","","","",tatuaje,reserva,a uno
"","",419,419,tatuaje reserva short sw,tatuaje reserva short sw,nicaraguan,ecuadorian,nicaraguan,robusto,united states,4 3/4,4.75,47,medium,87,"","","","",tatuaje,reserva,short sw
0.9999981254576294,0.9999981254576294,422,422,alec & bradley gatekeeper robusto,alec & bradley gatekeeper,nicaraguan,ecuadorian,"dominican republic, nicaraguan",robusto,dominican republic,5,5,50,"",95,"","","","","","",""
0.9999938411352111,0.9999981254576294,424,424,punch short de punch,punch short de punch,cuba,cuba,cuba,robusto,cuba,4 3/4,4.75,50,"",95,"","","","",punch,"",""
0.9999981254576294,0.9999981254576294,428,428,e.p. carrillo pledge prequel,e.p. carrillo pledge prequel,ecuadorian,united states/connecticut habano,nicaraguan,robusto,dominican republic,5,5,50,"",98,"","","","",e.p. carrillo,pledge,prequel
0.9995680091766749,0.9999981254576294,265,433,casa turrent serie 1973 torpedo,casa turrent  1973 torpedo,mexico,mexico,"mexico, nicaraguan",figurado,mexico,5 1/2,5.5,50,"",94,torpedo,"","","",casa turrent,serie 1973,torpedo
0.9999981254576294,0.9999981254576294,443,443,romeo y julieta reserva real nicaragua toro,romeo y julieta reserva real nicaragua,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,54,"",92,"","","","",romeo y julieta,reserva real nicaragua,toro
"","",446,446,southern draw quickdraw connecticut corona gorda,southern draw quickdraw connecticut,nicaraguan,ecuadorian,nicaraguan,robusto,nicaraguan,5,5,46,mild-medium,87,"",connecticut,"","",southern draw,"",""
0.9999981254576294,0.9999981254576294,329,451,macanudo inspirado green churchill,macanudo inspirado green,indonesian,brazilian,"colombia, dominican republic",churchill,dominican republic,7,7,48,medium-full,87,"","","","",macanudo,inspirado green,churchill
0.9999981254576294,0.9999981254576294,452,452,h. upmann magnum 50,h. upmann magnum 50,cuba,cuba,cuba,toro,cuba,6 3/8,6.38,50,medium,93,"","","","",h. upmann,magnum,50
0.9999981254576294,0.9999981254576294,459,459,bolivar royal corona,bolivar royal corona,cuba,cuba,cuba,robusto,cuba,4 7/8,4.88,50,medium,92,"","","","",bolivar,royal,corona
0.9999981254576294,0.9999981254576294,465,465,hvc hot cake laguito no. 4,hvc hot cake laguito no. 4,nicaraguan,mexico,nicaraguan,robusto,nicaraguan,4 1/2,4.5,52,medium-full,90,"","","","",hvc,hot cake laguito no.,4
0.9999981254576294,0.9999981254576294,468,468,romeo y julieta churchill (tubo),romeo y julieta churchill (tubo),cuba,cuba,cuba,churchill,cuba,7,7,47,medium-full,93,"","","","",romeo y julieta,churchill,(tubo)
0.9999981254576294,0.9999981254576294,474,474,saga short tales tomo v,saga short tales tomo v,dominican republic,ecuadorian,"dominican republic, united states/connecticut broadleaf",odd,dominican republic,5,5,34,medium,91,"","","","",saga,short tales tomo,v
0.9999981254576294,0.9999981254576294,476,476,arturo fuente double chateau fuente,arturo fuente  chateau fuente,dominican republic,united states/connecticut shade,dominican republic,churchill,dominican republic,6 3/4,6.75,50,mild,88,"","","","",arturo fuente,double chateau,fuente
0.9999937642991988,0.9999981254576294,478,478,cohiba medio siglo (tubo),cohiba medio siglo (tubo),cuba,cuba,cuba,odd,cuba,4,4,52,medium-full,93,"","","","",cohiba,medio siglo,(tubo)
0.9999981254576294,0.9999981254576294,430,480,camacho nicaragua robusto,camacho nicaragua,honduran,ecuadorian,"dominican republic, honduran, nicaraguan",robusto,honduran,5,5,52,medium,92,"","","","",camacho,nicaragua,robusto
0.9999981254576294,0.9999981254576294,482,482,oscar valladares super fly super toro,oscar valladares super fly super,honduran,mexico,"dominican republic, honduran, nicaraguan",toro,honduran,6,6,54,medium-full,90,"","","","",oscar,valladares super fly super,toro
0.0,0.9999981254576294,71,501,romeo y julieta 1875 connecticut nicaragua magnum,romeo y julieta 1875 connecticut nicaragua magnum,nicaraguan,nicaraguan,nicaraguan,grande,nicaraguan,6,6,60,mild-medium,90,"",connecticut,"","",romeo y julieta,1875 connecticut nicaragua,magnum
0.9999981254576294,0.9999981254576294,509,509,plasencia alma fuerte robustus i,plasencia alma fuerte robustus i,nicaraguan,nicaraguan,nicaraguan,robusto,nicaraguan,5 1/4,5.25,52,medium-full,87,"","","","",plasencia,alma fuerte,robustus i
0.9999981254576294,0.9999981254576294,384,512,plasencia alma fuerte generacion v,plasencia alma fuerte generacion v,nicaraguan,nicaraguan,nicaraguan,figurado,nicaraguan,7,7,58,medium-full,90,"","","","",plasencia,alma fuerte,generacion v
0.9999981254576294,0.9999981254576294,365,516,new world connecticut gordo,new world connecticut,mexico,united states/connecticut shade,"brazilian, nicaraguan",grande,nicaraguan,6,6,60,mild-medium,88,"",connecticut,"","","","",""
"","",517,517,henry clay war hawk rebellious,henry clay war hawk rebellious,nicaraguan,nicaraguan,nicaraguan,toro,nicaraguan,6,6,54,medium-full,89,"","","","",henry clay,war hawk,rebellious
0.9999981254576294,0.9999981254576294,518,518,ramon allones allones no. 2 edicion limitada 2019,ramon allones allones no. 2 edicion limitada 2019,cuba,cuba,cuba,figurado,cuba,5 1/2,5.5,52,medium-full,93,"","","","",ramon allones,allones,no. 2 edicion limitada 2019
"","",519,519,tatuaje monster series karloff,tatuaje monster  karloff,nicaraguan,ecuadorian,nicaraguan,toro,nicaraguan,6 5/8,6.63,49,medium,90,"","","","",tatuaje,monster series,karloff
0.9999981254576294,0.9999981254576294,522,522,cohiba royale gran royale,cohiba royale gran royale,dominican republic,nicaraguan,"honduran, nicaraguan",robusto,honduran,4 1/2,4.5,52,full,91,"","","","",cohiba,royale,gran
